trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,4,3,2.94,3.91,2,1,4
2,1,4,4,3.7,3.7,1,1,4
3,1,3,3,2.43,3.21,1,1,3
4,1,3,4,4.26,4.26,2,2,3
5,1,4,4,3.03,3.03,1,1,4
6,1,4,4,3.97,3.97,1,1,4
7,1,3,1,2.6,3.64,1,1,3
8,1,4,4,3.46,3.46,1,1,4
9,2,4,4,3.94,3.94,1,2,4
10,2,4,1,2.2,2.86,2,1,4
11,1,3,1,3.68,4.59,1,1,3
12,2,4,2,2.47,3.61,1,2,4
13,2,4,2,3.61,4.41,1,2,4
14,1,3,4,4.01,4.01,2,2,3
15,1,3,1,2.33,3.03,1,1,3
16,2,3,3,3,3.95,1,2,3
17,2,3,3,3.36,4.45,1,2,3
18,1,4,4,3.56,3.56,1,1,4
19,1,4,1,2.56,3.65,1,1,4
20,2,3,1,3.44,4.37,2,1,3
21,2,3,3,2.6,3.7,1,2,3
22,2,4,4,4.75,4.75,1,2,4
23,1,4,4,7.25,7.25,1,1,4
24,1,4,1,2.05,2.78,1,1,4
25,2,4,,,,3,1,4
26,2,4,4,3.09,3.09,1,2,4
27,2,3,2,2.76,4.25,1,2,3
28,2,3,3,5.41,6.17,1,2,3
29,2,4,4,3.5,3.5,1,2,4
30,1,3,1,2.32,3.33,1,1,3
31,1,3,3,3.92,4.95,1,1,3
32,2,3,3,2.4,3.35,1,2,3
33,1,4,1,3.29,4.04,1,1,4
34,2,3,4,5.92,5.92,2,1,3
35,2,4,4,3.48,3.48,1,2,4
36,1,4,4,3.61,3.61,1,1,4
37,1,3,3,4.3,5.01,1,1,3
38,2,3,3,2.12,3.23,1,2,3
39,1,3,1,3.05,4.09,1,1,3
40,1,3,3,3.27,4.35,1,1,3
41,1,3,4,4.62,4.62,2,2,3
42,2,4,2,2.91,3.74,1,2,4
43,1,4,,,,3,2,4
44,2,4,4,3.95,3.95,1,2,4
45,1,3,1,5.33,5.93,1,1,3
46,2,4,2,3.25,4.11,1,2,4
47,1,3,3,6.31,7.16,1,1,3
48,2,3,2,2.47,3.58,1,2,3
49,2,3,3,3.91,4.85,1,2,3
50,2,3,3,2.41,3.44,1,2,3
51,2,4,2,2.7,3.9,1,2,4
52,2,4,4,4.49,4.49,1,2,4
53,2,3,3,2.99,4.14,1,2,3
54,1,3,1,2.89,3.97,1,1,3
55,2,4,4,4.37,4.37,1,2,4
56,1,3,1,3.22,4.29,1,1,3
57,1,3,1,4.14,5.04,1,1,3
58,1,4,4,3.5,3.5,1,1,4
59,2,3,3,2.13,3.22,1,2,3
60,1,4,4,4.13,4.13,1,1,4
61,2,4,4,2.69,4.16,1,2,4
62,1,4,1,8.4,9.55,1,1,4
63,2,3,1,4.23,5.31,2,1,3
64,1,4,4,3.41,3.41,1,1,4
65,1,3,1,2.32,3.27,1,1,3
66,2,3,3,3.54,4.65,1,2,3
67,1,3,3,6.88,7.68,1,1,3
68,2,3,3,2.99,4.08,1,2,3
69,1,3,1,2.08,3.04,1,1,3
70,2,4,2,2.92,4.14,1,2,4
71,2,4,4,4.57,4.57,1,2,4
72,1,3,3,2.34,3.08,1,1,3
73,2,3,3,3.6,3.77,1,2,3
74,1,3,1,2.17,3.27,1,1,3
75,1,4,4,5.96,5.96,1,1,4
76,1,4,4,3.91,3.91,1,1,4
77,2,4,2,3.36,4.47,1,2,4
78,2,3,2,3,4.11,1,2,3
79,1,4,1,3.28,4.34,1,1,4
80,1,3,1,2.16,3.15,1,1,3
81,2,4,4,3.84,3.84,1,2,4
82,2,3,3,4.05,5.19,1,2,3
83,1,3,1,2.35,3.29,1,1,3
84,2,4,4,4.25,4.25,1,2,4
85,2,3,3,4.08,5.22,1,2,3
86,2,3,3,3.52,4.68,1,2,3
87,1,3,3,3.7,4.42,1,1,3
88,1,3,3,2.81,3.91,1,1,3
89,1,3,3,2.35,3.5,1,1,3
90,1,4,1,2.83,3.81,1,1,4
91,1,4,4,4.18,4.18,1,1,4
92,1,3,1,2.55,3.54,1,1,3
93,2,4,2,2.81,3.96,1,2,4
94,2,3,3,4.39,5.52,1,2,3
95,2,3,3,2.94,3.79,1,2,3
96,1,4,4,4.37,4.37,1,1,4
97,2,3,3,2.82,3.96,1,2,3
98,2,3,2,2.51,3.6,1,2,3
99,2,4,2,2.47,3.33,1,2,4
100,2,3,3,4.9,6.04,1,2,3
101,1,4,1,2.78,3.43,1,1,4
102,1,4,4,3.31,3.31,1,1,4
