trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,3,2,2.61,3.77,1,2,3
2,2,3,3,2.61,3.5,1,2,3
3,2,3,4,3.79,3.79,2,1,3
4,1,3,3,3.19,4.19,1,1,3
5,1,4,4,3.9,3.9,1,1,4
6,1,3,3,2.64,3.5,1,1,3
7,1,4,1,2.46,5.27,1,1,4
8,2,3,2,2.32,3.31,1,2,3
9,1,4,4,3.34,3.34,1,1,4
10,1,4,4,3.33,3.33,1,1,4
11,2,4,4,3.05,3.05,1,2,4
12,1,4,4,3.86,3.86,1,1,4
13,2,3,3,2.44,3.4,1,2,3
14,2,3,3,2.58,3.39,1,2,3
15,2,3,4,5.24,5.24,2,1,3
16,2,4,2,3.17,3.98,1,2,4
17,2,4,4,4.45,4.45,1,2,4
18,2,4,4,4.07,4.07,1,2,4
19,1,3,3,2.63,3.42,1,1,3
20,2,3,3,3.11,4.13,1,2,3
21,1,3,4,1.7,4.4,2,2,3
22,1,3,1,2.75,4.06,1,1,3
23,1,4,4,5.17,5.17,1,1,4
24,2,4,4,2.96,2.96,1,2,4
25,2,3,2,4.94,6.01,1,2,3
26,1,3,1,2.57,3.31,1,1,3
27,2,4,4,3.43,3.43,1,2,4
28,2,4,4,7.09,7.09,1,2,4
29,2,4,4,1.79,4.45,1,2,4
30,1,4,1,2.42,3.14,1,1,4
31,1,4,1,2.23,3.07,1,1,4
32,1,4,1,2.66,3.27,1,1,4
33,1,4,4,4.61,4.61,1,1,4
34,2,3,3,3.32,4.06,1,2,3
35,2,3,4,4.5,4.6,2,1,3
36,2,3,3,2.47,3.51,1,2,3
37,2,4,4,1.57,3.43,1,2,4
38,1,3,3,2.68,3.43,1,1,3
39,2,3,3,3.39,4.19,1,2,3
40,1,3,3,3.1,4.2,1,1,3
41,2,4,4,1.56,4.42,1,2,4
42,1,4,4,1.57,4.22,1,1,4
43,1,4,3,3.04,3.84,2,2,4
44,1,4,1,2.78,3.91,1,1,4
45,2,3,2,5.47,6.31,1,2,3
46,1,3,1,2.22,2.89,1,1,3
47,1,4,4,3.43,3.43,1,1,4
48,1,3,1,2.24,3.16,1,1,3
49,1,3,3,3.63,4.44,1,1,3
50,2,4,4,3.98,3.98,1,2,4
51,2,3,3,2.32,3.72,1,2,3
52,1,3,1,2.93,4.14,1,1,3
53,2,4,2,3.55,4.74,1,2,4
54,1,3,4,4.14,4.14,2,2,3
55,2,3,3,3.27,4.04,1,2,3
56,2,4,2,2.4,3.59,1,2,4
57,2,3,2,3.17,3.83,1,2,3
58,1,4,1,2.8,3.76,1,1,4
59,1,3,1,2.89,3.84,1,1,3
60,1,3,1,2.44,3.2,1,1,3
61,1,3,1,2.61,3.59,1,1,3
62,2,4,2,2.23,3.15,1,2,4
63,1,4,4,3.4,3.4,1,1,4
64,2,3,3,2.43,3.23,1,2,3
65,2,3,3,2.74,3.49,1,2,3
66,2,3,3,2.93,3.71,1,2,3
67,1,4,1,3.09,4.15,1,1,4
68,1,4,1,3.37,4.38,1,1,4
69,1,3,1,3.14,4.18,1,1,3
70,1,4,1,4.81,5.47,1,1,4
71,1,3,3,2.72,3.87,1,1,3
72,2,3,3,2.37,3.11,1,2,3
73,1,4,1,2.7,3.47,1,1,4
74,1,3,3,3.8,4.57,1,1,3
75,2,4,4,4.74,4.74,1,2,4
76,1,3,3,3.18,4.38,1,1,3
77,2,3,2,3.32,4.33,1,2,3
78,2,4,4,3.69,3.69,1,2,4
79,1,4,4,4.36,4.36,1,1,4
80,2,4,4,3.23,3.23,1,2,4
81,1,4,4,1.52,3.77,1,1,4
82,1,3,3,2.18,3.28,1,1,3
83,2,3,2,2.02,2.78,1,2,3
84,2,4,1,5.69,6.8,2,1,4
85,2,3,3,3.18,4.3,1,2,3
86,1,3,1,2.46,3.46,1,1,3
87,1,4,4,3.7,3.7,1,1,4
88,1,4,4,4.07,4.07,1,1,4
89,2,3,1,3.88,4.98,2,1,3
90,1,4,1,2.96,3.95,1,1,4
91,1,3,1,3.34,4.08,1,1,3
92,2,4,,,,3,1,4
93,1,4,4,4.34,4.34,1,1,4
94,1,3,3,3.8,5.1,1,1,3
95,1,3,1,3.19,4.09,1,1,3
96,2,3,2,2.04,3.19,1,2,3
97,1,3,3,2.48,3.24,1,1,3
98,1,3,3,2.34,3.45,1,1,3
99,2,4,,1.8,,4,1,4
100,2,4,4,2.11,4.11,1,2,4
101,1,3,3,2.73,3.81,1,1,3
102,2,3,3,3.83,4.2,1,2,3
