trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,3,1,2.62,3.37,1,1,3
2,2,4,4,3.07,4.33,1,2,4
3,2,4,4,1.91,2.94,1,2,4
4,2,3,4,2.87,3.94,2,1,3
5,1,3,3,2.32,3.57,1,1,3
6,2,4,2,2.55,3.86,1,2,4
7,1,4,4,3.17,4.15,1,1,4
8,1,4,4,2.66,5.27,1,1,4
9,1,3,2,6.08,7.41,2,2,3
10,2,3,,3.21,,4,1,3
11,2,4,2,1.84,1.84,,1,4
12,2,3,3,2.71,3.41,1,2,3
13,1,3,3,3.18,4.26,1,1,3
14,1,4,4,2.3,3.21,1,1,4
15,2,3,3,2.94,3.7,1,2,3
16,2,3,3,2.98,3.82,1,2,3
17,2,4,4,2.25,3.1,1,2,4
18,2,4,4,3.24,4,1,2,4
19,1,3,3,3.3,4.11,1,1,3
20,1,4,4,2.99,3.75,1,1,4
21,2,3,3,3.77,4.52,1,2,3
22,2,4,4,3.09,3.81,1,2,4
23,2,4,4,3.43,4.08,1,2,4
24,1,3,4,2.85,4.02,2,2,3
25,1,3,3,2.71,3.45,1,1,3
26,1,4,4,2.54,3.7,1,1,4
27,1,3,1,3.15,3.89,1,1,3
28,2,3,3,2.58,3.65,1,2,3
29,2,4,4,2.07,2.74,1,2,4
30,2,4,4,2.22,3.26,1,2,4
31,1,3,3,3.04,3.75,1,1,3
32,1,4,4,2.45,3.13,1,1,4
33,2,3,3,3.37,4.12,1,2,3
34,1,3,4,3.08,3.97,2,2,3
35,1,3,3,2.38,3,1,1,3
36,1,4,1,6.52,7.49,1,1,4
37,2,3,3,5.16,5.89,1,2,3
38,2,4,4,3.97,4.7,1,2,4
39,2,4,4,2.75,3.42,1,2,4
40,1,4,4,2.34,2.98,1,1,4
41,2,4,4,3.73,6.93,1,2,4
42,1,4,4,2.31,2.94,1,1,4
43,2,4,4,3.41,4.45,1,2,4
44,1,4,4,2.89,3.65,1,1,4
45,1,3,1,2.58,3.5,1,1,3
46,1,3,1,2.59,3.82,1,1,3
47,2,4,4,2.31,3.37,1,2,4
48,2,3,3,2.4,2.99,1,2,3
49,2,4,4,3.19,3.87,1,2,4
50,1,3,3,3.06,4.01,1,1,3
51,2,3,3,3,3.69,1,2,3
52,1,3,3,3.29,4.3,1,1,3
53,2,3,3,3.2,3.97,1,2,3
54,1,4,1,2.72,3.35,1,1,4
55,2,3,3,2.39,3.15,1,2,3
56,2,4,4,2.51,3.62,1,2,4
57,2,4,4,2.62,3.3,1,2,4
58,1,4,4,3.07,3.73,1,1,4
59,2,4,2,3.21,3.57,1,2,4
60,1,3,1,2.89,3.68,1,1,3
61,2,3,3,4.28,4.84,1,2,3
62,2,3,3,2.42,3.31,1,2,3
63,1,4,4,3.64,4.81,1,1,4
64,1,4,4,5,5.7,1,1,4
65,1,3,4,3.72,4.48,2,2,3
66,2,3,3,2.41,2.98,1,2,3
67,1,3,1,3.03,3.67,1,1,3
68,2,4,2,2.78,3.15,1,2,4
69,1,4,4,2.45,3.56,1,1,4
70,1,3,1,2.87,3.23,1,1,3
71,2,4,4,2.12,2.83,1,2,4
72,1,3,3,2.44,3.21,1,1,3
73,2,3,3,2.36,3.06,1,2,3
74,2,4,4,2.86,3.6,1,2,4
75,1,4,4,2.78,3.45,1,1,4
76,1,4,1,2.08,3.05,1,1,4
77,2,3,1,2.95,3.2,2,1,3
78,2,4,4,3.45,4.23,1,2,4
79,1,4,4,3.01,4.12,1,1,4
80,1,3,3,2.68,3.64,1,1,3
81,1,3,3,2.3,3.33,1,1,3
82,1,3,1,2.8,3.67,1,1,3
83,2,4,4,2.43,3.1,1,2,4
84,2,4,,,,3,1,4
85,2,3,2,2.69,3.4,1,2,3
86,2,3,2,4.22,4.6,1,2,3
87,2,4,2,2.57,3.63,1,2,4
88,1,3,1,2.64,2.91,1,1,3
89,2,3,1,2.97,4,2,1,3
90,1,3,3,2.91,3.62,1,1,3
91,2,4,4,2.94,3.65,1,2,4
92,1,4,4,2.66,5.37,1,1,4
93,1,4,4,2.98,4.18,1,1,4
94,1,3,1,3.41,3.96,1,1,3
95,2,4,2,3.25,3.76,1,2,4
96,1,3,3,3.81,4.76,1,1,3
97,2,3,3,3.27,3.47,1,2,3
98,1,3,1,2.55,3.07,1,1,3
99,2,3,2,5.2,5.88,1,2,3
100,2,3,2,5.52,6.65,1,2,3
101,1,4,1,2.86,3.75,1,1,4
102,2,4,4,3.08,4.14,1,2,4
