trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,3,4,2.5,5.91,2,1,3
2,1,3,,1.79,,4,2,3
3,1,3,2,2.88,4.32,2,2,3
4,2,4,4,2.84,3.85,1,2,4
5,2,3,1,3.5,4.61,2,1,3
6,1,4,2,4.36,5.25,2,2,4
7,2,4,4,2.46,3.35,1,2,4
8,2,3,1,3.07,4.3,2,1,3
9,2,4,3,4.95,6.8,2,1,4
10,2,3,1,2.2,3.03,2,1,3
11,1,3,3,3.67,4.45,1,1,3
12,2,4,1,3.73,4.48,2,1,4
13,1,4,3,4.29,4.94,2,2,4
14,2,3,2,3.08,3.95,1,2,3
15,1,4,4,3.01,3.96,1,1,4
16,1,3,2,2.12,2.81,2,2,3
17,1,3,4,3.23,4.1,2,2,3
18,2,3,4,3.2,3.93,2,1,3
19,1,3,4,2.81,3.8,2,2,3
20,1,3,2,3.06,3.85,2,2,3
21,2,4,1,2.21,3.1,2,1,4
22,1,3,4,5.33,6.51,2,2,3
23,2,3,4,3.18,4.02,2,1,3
24,1,4,3,2.84,3.76,2,2,4
25,2,3,3,4.26,4.99,1,2,3
26,1,4,2,3.39,4.23,2,2,4
27,1,4,4,4.14,5.12,1,1,4
28,2,3,4,3.05,3.86,2,1,3
29,1,4,1,2.04,2.86,1,1,4
30,2,4,,,,3,1,4
31,2,3,3,3.88,4.57,1,2,3
32,2,3,4,5.99,6.85,2,1,3
33,2,3,1,2.55,3.51,2,1,3
34,2,3,3,2.61,3.28,1,2,3
35,1,4,4,2.68,3.45,1,1,4
36,2,3,1,2.68,3.46,2,1,3
37,2,4,3,2.4,3.06,2,1,4
38,2,3,2,2.64,3.4,1,2,3
39,1,4,3,5.17,5.9,2,2,4
40,2,4,4,2.77,3.66,1,2,4
41,2,4,3,2.14,2.76,2,1,4
42,2,3,3,2.39,3.17,1,2,3
43,1,4,4,3.42,4.27,1,1,4
44,2,3,3,2.33,3.05,1,2,3
45,2,4,4,5.45,6.15,1,2,4
46,1,4,4,2.66,3.49,1,1,4
47,1,4,1,4.13,4.87,1,1,4
48,2,4,4,3.47,4.21,1,2,4
49,2,4,3,2.84,3.59,2,1,4
50,2,4,1,3.95,4.75,2,1,4
51,1,4,4,2.2,3,1,1,4
52,1,4,3,3.54,4.15,2,2,4
53,2,3,3,2.63,3.4,1,2,3
54,1,3,4,6.04,6.87,2,2,3
55,2,3,2,4.87,5.62,1,2,3
56,1,3,4,3.61,4.33,2,2,3
57,2,4,1,2.42,3.25,2,1,4
58,1,4,3,2.94,3.66,2,2,4
59,1,3,4,2.55,3.3,2,2,3
60,2,4,3,2.84,3.49,2,1,4
61,1,4,3,3.04,3.77,2,2,4
62,1,4,4,2.7,3.45,1,1,4
63,1,3,4,2.41,3.15,2,2,3
64,1,4,3,3.68,4.46,2,2,4
65,2,3,4,3.05,3.93,2,1,3
66,1,3,1,2.62,3.39,1,1,3
67,2,3,3,3.93,4.73,1,2,3
68,1,3,4,3.24,4.14,2,2,3
69,2,4,1,2.18,3.01,2,1,4
70,2,3,4,2.95,3.66,2,1,3
71,2,3,4,3.42,4.21,2,1,3
72,2,3,1,2.31,3.01,2,1,3
73,2,4,4,2.19,2.92,1,2,4
74,1,3,3,3.47,4.13,1,1,3
75,1,3,1,3.76,4.64,1,1,3
76,2,3,4,4.15,4.99,2,1,3
77,2,4,4,4.6,5.35,1,2,4
78,1,4,2,2.63,3.36,2,2,4
79,2,3,3,2.04,2.81,1,2,3
80,2,4,3,2.54,3.19,2,1,4
81,1,4,4,3.5,4.4,1,1,4
82,1,4,2,3.53,4.25,2,2,4
83,1,3,4,3.99,4.83,2,2,3
84,1,4,3,3.14,3.82,2,2,4
85,2,3,3,5.26,6.01,1,2,3
86,1,3,3,3.17,3.86,1,1,3
87,1,3,3,2.28,2.99,1,1,3
88,2,3,1,2.95,3.69,2,1,3
89,1,4,4,3.23,4.03,1,1,4
90,2,3,4,2.12,2.88,2,1,3
91,2,4,4,4.07,4.81,1,2,4
92,1,4,4,6.66,7.32,1,1,4
93,2,4,3,2.87,3.57,2,1,4
94,2,3,3,2.56,3.31,1,2,3
95,2,3,4,4.3,5.24,2,1,3
96,2,4,4,3.72,4.43,1,2,4
97,2,3,4,2.81,3.58,2,1,3
98,1,4,3,2.4,3.12,2,2,4
99,2,3,3,3.71,4.67,1,2,3
100,2,4,3,2.52,3.31,2,1,4
101,1,4,4,3.27,4.02,1,1,4
102,2,3,4,2.66,3.37,2,1,3
