trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,4,4,2.54,3.31,1,1,4
2,2,3,3,2.68,3.63,1,2,3
3,2,4,3,2.3,2.85,2,1,4
4,1,4,4,3.61,4.35,1,1,4
5,1,3,2,4.45,5.35,2,2,3
6,1,4,1,3.25,4.22,1,1,4
7,2,3,3,2.57,3.29,1,2,3
8,2,4,3,2.92,3.56,2,1,4
9,1,3,2,2.21,2.87,2,2,3
10,1,3,3,2.8,3.41,1,1,3
11,2,4,4,2.34,3,1,2,4
12,1,3,4,2.25,2.93,2,2,3
13,2,4,1,5.33,6.13,2,1,4
14,1,3,3,4.25,4.93,1,1,3
15,1,3,,4.09,,4,2,3
16,1,3,2,3.36,4.08,2,2,3
17,1,3,4,3.19,3.91,2,2,3
18,1,4,3,5.62,6.39,2,2,4
19,2,4,4,5.3,5.99,1,2,4
20,2,4,4,2.6,3.73,1,2,4
21,1,3,4,3.34,4.39,2,2,3
22,1,4,4,3.12,3.71,1,1,4
23,1,3,4,2.75,3.88,2,2,3
24,2,4,4,2.09,3.14,1,2,4
25,1,3,3,3.29,4.01,1,1,3
26,2,4,2,3.21,3.81,1,2,4
27,2,4,1,3.49,4.13,2,1,4
28,1,3,3,2.3,3,1,1,3
29,2,3,4,2.89,3.58,2,1,3
30,1,3,4,3.09,3.79,2,2,3
31,1,3,2,2.65,3.28,2,2,3
32,2,3,3,2.57,3.28,1,2,3
33,2,3,1,2.66,3.26,2,1,3
34,1,4,3,2.55,3.21,2,2,4
35,2,4,3,3.7,4.47,2,1,4
36,2,4,3,8.63,9.27,2,1,4
37,2,4,4,2.43,3.13,1,2,4
38,1,4,2,2.76,3.76,2,2,4
39,1,3,3,6.92,7.86,1,1,3
40,1,4,3,3.03,3.68,2,2,4
41,2,3,3,9.68,10.37,1,2,3
42,2,3,3,2.9,3.55,1,2,3
43,2,4,4,3.16,4.31,1,2,4
44,1,4,4,3.11,3.8,1,1,4
45,1,4,4,6.4,7.07,1,1,4
46,1,3,3,2.46,3.17,1,1,3
47,1,3,4,4.62,12.4,2,2,3
48,2,3,3,2.07,2.74,1,2,3
49,1,3,3,2.81,3.5,1,1,3
50,2,3,2,2.46,3.16,1,2,3
51,1,3,3,4.03,4.66,1,1,3
52,1,4,1,7.5,8.23,1,1,4
53,2,4,3,2.72,3.43,2,1,4
54,2,3,2,5.52,6.2,1,2,3
55,1,3,4,3.66,4.32,2,2,3
56,1,3,3,2.57,3.42,1,1,3
57,2,3,2,6.48,7.59,1,2,3
58,2,4,3,10.22,10.94,2,1,4
59,2,3,3,2.72,3.42,1,2,3
60,1,4,2,2.23,2.92,2,2,4
61,1,3,3,3.47,4.13,1,1,3
62,2,3,2,2.53,3.15,1,2,3
63,2,4,4,3.69,4.52,1,2,4
64,2,4,4,8.04,8.79,1,2,4
65,1,4,3,3.12,3.81,2,2,4
66,2,4,2,3.34,4.12,1,2,4
67,2,3,3,4.05,5.04,1,2,3
68,1,3,2,6.59,7.29,2,2,3
69,1,4,4,4.24,5.05,1,1,4
70,1,3,3,7.72,8.34,1,1,3
71,1,3,3,2.07,2.74,1,1,3
72,2,3,3,8.44,9.5,1,2,3
73,1,3,1,4.97,5.68,1,1,3
74,1,3,2,6.07,6.79,2,2,3
75,1,4,3,3.88,4.74,2,2,4
76,2,4,4,7.25,8.05,1,2,4
77,2,4,3,2.35,2.96,2,1,4
78,1,4,2,2.09,2.78,2,2,4
79,2,4,3,3.77,4.41,2,1,4
80,1,3,3,2.82,3.45,1,1,3
81,2,3,4,3.1,3.73,2,1,3
82,2,3,3,3.22,3.91,1,2,3
83,2,4,3,3.3,3.93,2,1,4
84,1,4,,,,3,2,4
85,2,3,3,3.45,4.26,1,2,3
86,1,4,2,10.03,10.72,2,2,4
87,2,4,3,3.58,4.27,2,1,4
88,1,4,3,9.03,10.04,2,2,4
89,2,4,3,2.32,3,2,1,4
90,1,3,2,2.09,2.73,2,2,3
91,2,4,3,3.89,4.57,2,1,4
92,2,4,3,3.85,4.52,2,1,4
93,1,4,4,3.53,4.75,1,1,4
94,1,4,1,2.91,3.75,1,1,4
95,2,3,2,3.75,4.52,1,2,3
96,1,4,3,2.57,3.3,2,2,4
97,1,3,2,4.1,4.79,2,2,3
98,2,3,3,2.12,2.8,1,2,3
99,1,3,3,6.14,14.47,1,1,3
100,1,3,4,8.43,9.22,2,2,3
101,1,3,3,2.22,2.97,1,1,3
102,2,3,4,3.81,4.48,2,1,3
