trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,4,3,2.79,4.08,2,1,4
2,1,4,4,2.85,3.73,1,1,4
3,1,4,3,3.76,4.43,2,2,4
4,2,3,4,4.1,4.8,2,1,3
5,1,4,4,1.97,5.23,1,1,4
6,1,3,4,2.77,3.36,2,2,3
7,1,4,3,5,5.76,2,2,4
8,1,3,,2.61,,4,2,3
9,2,4,4,2.81,3.48,1,2,4
10,1,4,4,2.88,3.49,1,1,4
11,1,3,3,2.7,3.45,1,1,3
12,2,4,3,2.98,3.62,2,1,4
13,1,3,4,3.79,4.62,2,2,3
14,2,3,,,,3,1,3
15,1,4,3,3.17,3.89,2,2,4
16,2,4,4,3.32,4.19,1,2,4
17,1,4,4,2.45,3.28,1,1,4
18,1,4,3,3.19,3.78,2,2,4
19,1,4,3,5.68,6.43,2,2,4
20,1,3,4,5.79,6.57,2,2,3
21,1,4,1,8.25,9.08,1,1,4
22,1,4,4,2.26,2.93,1,1,4
23,2,3,4,5.78,6.54,2,1,3
24,1,3,,,,3,2,3
25,2,4,3,4.23,4.93,2,1,4
26,2,4,4,3.3,3.99,1,2,4
27,2,4,3,6.94,7.62,2,1,4
28,2,3,3,7.4,8.05,1,2,3
29,1,4,3,3.19,3.85,2,2,4
30,2,4,3,6.29,6.97,2,1,4
31,2,3,3,4.34,5.03,1,2,3
32,2,3,4,2.67,3.4,2,1,3
33,2,3,4,2.95,4.14,2,1,3
34,2,3,4,4.34,5.01,2,1,3
35,1,3,3,2.86,3.61,1,1,3
36,2,3,4,2.17,2.81,2,1,3
37,1,3,4,2.85,3.51,2,2,3
38,2,4,4,2.21,2.95,1,2,4
39,1,3,3,2.61,3.32,1,1,3
40,1,4,3,4.81,5.55,2,2,4
41,1,3,3,2.42,3.24,1,1,3
42,1,3,3,2.18,2.81,1,1,3
43,1,3,4,3.25,4.47,2,2,3
44,1,3,3,2.8,3.44,1,1,3
45,1,3,2,2.39,3.43,2,2,3
46,1,3,3,3.12,3.84,1,1,3
47,1,3,4,2.05,2.77,2,2,3
48,1,4,3,2.17,2.8,2,2,4
49,1,3,3,2.39,3.04,1,1,3
50,2,3,4,2.85,5.32,2,1,3
51,1,3,4,2.37,3,2,2,3
52,2,4,4,3.36,4.03,1,2,4
53,1,3,3,4.79,5.51,1,1,3
54,2,4,4,2.56,3.2,1,2,4
55,2,3,4,2.28,2.9,2,1,3
56,1,3,3,2.01,2.73,1,1,3
57,1,3,4,2.41,3.15,2,2,3
58,1,3,2,3,3.77,2,2,3
59,1,3,3,4.29,5.03,1,1,3
60,2,4,4,3.25,4.58,1,2,4
61,1,3,3,3.06,3.83,1,1,3
62,1,3,3,3.41,4.07,1,1,3
63,2,4,4,4.62,5.28,1,2,4
64,2,4,4,2.64,3.24,1,2,4
65,2,3,3,6.66,7.37,1,2,3
66,1,4,2,2.61,3.24,2,2,4
67,1,3,3,2.78,3.8,1,1,3
68,1,3,4,2.91,4.07,2,2,3
69,1,3,1,8.38,9.16,1,1,3
70,1,4,3,2.88,3.61,2,2,4
71,1,4,4,3.44,4.14,1,1,4
72,2,3,3,2.06,2.66,1,2,3
73,1,4,4,3.29,3.95,1,1,4
74,1,4,4,3.53,4.18,1,1,4
75,2,4,4,3.7,4.9,1,2,4
76,1,3,2,2.82,3.51,2,2,3
77,2,3,3,3.8,4.49,1,2,3
78,1,4,3,2.49,3.1,2,2,4
79,1,4,4,1.96,2.57,1,1,4
80,2,4,3,2.47,3.12,2,1,4
81,2,3,3,3.12,3.74,1,2,3
82,2,3,4,2.81,3.94,2,1,3
83,2,3,3,4.17,4.83,1,2,3
84,1,4,3,6.87,7.53,2,2,4
85,1,3,3,8.34,8.94,1,1,3
86,2,3,3,5.22,5.88,1,2,3
87,2,3,3,7.26,8.31,1,2,3
88,2,4,4,4.17,4.8,1,2,4
89,1,3,3,3.75,4.42,1,1,3
90,1,3,3,3.15,3.82,1,1,3
91,2,4,4,2.71,3.38,1,2,4
92,2,3,3,3.78,4.4,1,2,3
93,2,3,2,10.39,11.62,1,2,3
94,1,3,3,2.52,3.15,1,1,3
95,2,4,3,3.76,4.43,2,1,4
96,1,3,4,3.18,4.34,2,2,3
97,2,4,4,2.9,3.59,1,2,4
98,2,3,4,3.02,3.72,2,1,3
99,1,3,3,2.02,2.76,1,1,3
100,1,3,4,3.75,4.79,2,2,3
101,2,3,3,3.04,3.65,1,2,3
102,1,3,4,4.46,6.18,2,2,3
103,2,4,3,5.03,5.71,2,1,4
