trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,3,4,3.71,3.71,2,1,3
2,1,4,4,3.18,4.27,1,1,4
3,1,4,,1.51,,4,2,4
4,1,3,4,4.41,4.41,2,2,3
5,2,4,4,5.45,5.45,1,2,4
6,2,4,4,3.57,3.57,1,2,4
7,2,3,1,4.55,5.63,2,1,3
8,2,4,4,1.51,3.96,1,2,4
9,2,4,4,1.59,3.56,1,2,4
10,1,4,4,3.21,5.23,1,1,4
11,2,3,4,1.51,4.33,2,1,3
12,2,3,1,3.31,3.57,2,1,3
13,2,4,4,1.56,3.06,1,2,4
14,1,4,4,1.88,3.1,1,1,4
15,2,4,4,1.62,2.96,1,2,4
16,1,4,1,3.21,3.95,1,1,4
17,2,4,4,1.96,3.88,1,2,4
18,1,3,4,1.55,4.71,2,2,3
19,1,4,4,3.1,3.1,1,1,4
20,1,4,4,1.79,5.15,1,1,4
21,1,4,4,3.41,3.41,1,1,4
22,1,4,4,1.61,4.83,1,1,4
23,2,4,4,5.05,5.05,1,2,4
24,1,3,3,2.9,4.31,1,1,3
25,2,3,3,2.35,3.13,1,2,3
26,2,3,1,2.32,3.06,2,1,3
27,2,3,,11.27,,4,1,3
28,1,3,3,4.14,5.13,1,1,3
29,2,4,4,2.13,3.14,1,2,4
30,1,3,3,2.73,2.98,1,1,3
31,1,3,3,3.18,3.36,1,1,3
32,1,3,4,1.55,4.26,2,2,3
33,1,3,1,3.36,3.56,1,1,3
34,1,4,4,1.51,3.84,1,1,4
35,1,4,4,1.51,3.23,1,1,4
36,2,4,4,1.91,3.63,1,2,4
37,2,4,1,3.99,4.84,2,1,4
38,2,3,,1.71,,4,1,3
39,2,4,4,2.14,3.01,1,2,4
40,1,4,4,1.6,3.52,1,1,4
41,1,4,4,1.52,3.79,1,1,4
42,2,3,3,2.99,3.87,1,2,3
43,1,4,4,1.51,3.56,1,1,4
44,2,3,3,3.47,3.59,1,2,3
45,1,3,3,3.32,3.83,1,1,3
46,1,4,1,3.24,3.61,1,1,4
47,1,4,4,2.39,3.21,1,1,4
48,2,3,4,2.44,3.89,2,1,3
49,2,3,3,3.87,4.08,1,2,3
50,1,4,4,1.51,4.13,1,1,4
51,2,3,3,3.9,3.93,1,2,3
52,1,3,4,1.51,3.96,2,2,3
53,2,4,4,1.51,4.01,1,2,4
54,2,4,4,1.51,3.58,1,2,4
55,2,4,4,1.53,3.99,1,2,4
56,2,4,4,1.54,3.98,1,2,4
57,2,3,1,2.85,3.69,2,1,3
58,2,4,4,1.52,3.57,1,2,4
59,1,3,3,4.37,5.24,1,1,3
60,1,4,4,1.56,3.36,1,1,4
61,2,3,3,3.13,3.99,1,2,3
62,1,3,1,3.14,3.93,1,1,3
63,1,4,4,1.55,3.23,1,1,4
64,1,4,4,1.56,4.01,1,1,4
65,1,3,3,3.52,4.46,1,1,3
66,1,4,1,4.36,5.23,1,1,4
67,2,4,2,2.82,3.88,1,2,4
68,1,3,1,3.02,3.82,1,1,3
69,2,4,4,1.51,3.28,1,2,4
70,2,3,3,2.46,3.32,1,2,3
71,2,3,3,2.83,3.84,1,2,3
72,2,3,3,3.23,4.26,1,2,3
73,2,4,4,1.84,3.49,1,2,4
74,1,3,1,3.33,4.16,1,1,3
75,1,4,4,1.54,3.46,1,1,4
76,2,3,2,4.3,5.25,1,2,3
77,1,3,1,2.34,3.1,1,1,3
78,2,4,4,1.52,2.97,1,2,4
79,1,4,4,1.58,3.68,1,1,4
80,2,4,4,1.51,3.85,1,2,4
81,1,4,4,1.94,3.72,1,1,4
82,2,4,4,2.9,2.9,1,2,4
83,2,3,2,3.12,3.92,1,2,3
84,2,3,3,2.8,3.7,1,2,3
85,2,4,4,3.86,3.86,1,2,4
86,2,3,3,2.95,3.79,1,2,3
87,2,3,3,2.74,3.55,1,2,3
88,2,3,2,3.48,4.34,1,2,3
89,2,4,1,3.14,3.74,2,1,4
90,1,3,1,2.54,2.92,1,1,3
91,1,3,1,2.97,4.18,1,1,3
92,2,3,3,2.76,3.23,1,2,3
93,2,3,4,1.51,3.9,2,1,3
94,1,3,3,3.21,4.02,1,1,3
95,2,3,3,2.75,3.66,1,2,3
96,2,3,3,3.55,4.43,1,2,3
97,2,4,4,3.16,3.16,1,2,4
98,2,3,2,3.27,4.02,1,2,3
99,2,4,4,1.54,3.58,1,2,4
100,2,4,4,3.56,3.56,1,2,4
101,2,4,4,3.14,3.14,1,2,4
102,2,3,3,3.81,4.68,1,2,3
103,2,4,4,3.94,3.94,1,2,4
