trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,4,4,6.78,6.78,1,2,4
2,2,3,4,3.81,3.81,2,1,3
3,2,3,2,2.41,3.41,1,2,3
4,2,4,4,3.52,3.52,1,2,4
5,2,4,4,3.07,3.07,1,2,4
6,1,3,4,3.63,3.63,2,2,3
7,2,4,4,4.88,4.88,1,2,4
8,2,4,3,2.3,3.13,2,1,4
9,1,3,3,6.95,8.13,1,1,3
10,2,3,3,2.23,3.15,1,2,3
11,1,4,3,3.07,3.98,2,2,4
12,2,4,4,7.06,7.06,1,2,4
13,1,4,4,4.38,4.38,1,1,4
14,2,4,3,3.47,4.26,2,1,4
15,1,3,3,2.39,3.38,1,1,3
16,1,3,1,3.74,4.69,1,1,3
17,1,3,3,3.4,4,1,1,3
18,1,3,4,1.68,3.71,2,2,3
19,2,3,,1.63,,4,1,3
20,1,4,4,1.6,3.88,1,1,4
21,2,4,4,1.53,4.25,1,2,4
22,1,3,3,4.28,5.18,1,1,3
23,2,4,2,2.84,4.03,1,2,4
24,2,3,3,2.8,3.54,1,2,3
25,1,4,4,3.95,3.95,1,1,4
26,1,4,4,4.98,4.98,1,1,4
27,2,4,4,2.95,2.95,1,2,4
28,2,4,4,3.39,3.39,1,2,4
29,1,3,3,4.06,4.83,1,1,3
30,2,3,3,2.28,2.98,1,2,3
31,2,3,4,4.88,4.88,2,1,3
32,2,3,4,5.65,5.65,2,1,3
33,1,3,4,9.81,9.81,2,2,3
34,2,4,4,2.83,2.83,1,2,4
35,2,4,4,2.02,5.27,1,2,4
36,2,3,1,3.61,4.67,2,1,3
37,2,3,3,5.27,6.12,1,2,3
38,2,3,3,3.32,4.22,1,2,3
39,1,3,3,3.7,4.35,1,1,3
40,1,3,3,3.39,3.77,1,1,3
41,2,4,4,1.56,4.01,1,2,4
42,1,3,4,1.71,4.05,2,2,3
43,1,3,4,1.53,5.37,2,2,3
44,2,3,2,4.22,5.21,1,2,3
45,1,4,1,2.06,2.75,1,1,4
46,1,3,1,3.58,4.05,1,1,3
47,2,4,2,2.89,3.78,1,2,4
48,1,4,4,1.62,3.36,1,1,4
49,1,3,3,4.43,5.25,1,1,3
50,2,4,2,7.13,7.83,1,2,4
51,2,3,4,1.51,3.68,2,1,3
52,1,4,3,2.53,3.53,2,2,4
53,1,4,2,4.05,4.32,2,2,4
54,1,3,3,2.53,3.41,1,1,3
55,1,3,3,2.86,3.71,1,1,3
56,1,4,4,1.6,3.79,1,1,4
57,1,4,4,1.55,3.6,1,1,4
58,2,4,4,4.5,4.5,1,2,4
59,2,3,4,3.35,3.35,2,1,3
60,2,3,2,2.83,3.65,1,2,3
61,1,3,3,5.38,6.12,1,1,3
62,1,4,4,3.99,3.99,1,1,4
63,1,4,3,3.75,3.92,2,2,4
64,2,3,2,3.24,3.61,1,2,3
65,2,4,4,3.04,3.69,1,2,4
66,1,4,4,2.59,3.38,1,1,4
67,1,4,4,3.97,4.79,1,1,4
68,2,3,1,3,3.79,2,1,3
69,2,3,1,2.67,3.55,2,1,3
70,2,4,4,3.11,5.16,1,2,4
71,1,4,4,4.68,4.68,1,1,4
72,2,3,3,3.91,4.73,1,2,3
73,1,4,,,,3,2,4
74,1,3,3,2.77,3.52,1,1,3
75,2,3,3,8.31,9.21,1,2,3
76,1,3,3,2.74,3.53,1,1,3
77,1,4,4,6.79,6.79,1,1,4
78,1,3,4,3.96,3.96,2,2,3
79,2,4,1,2.35,3.11,2,1,4
80,2,3,3,2.71,3.44,1,2,3
81,1,4,4,7.76,7.76,1,1,4
82,2,3,2,2.61,3.37,1,2,3
83,2,4,2,2.58,3.47,1,2,4
84,2,3,3,3.95,4.66,1,2,3
85,2,4,4,3.58,3.58,1,2,4
86,2,3,4,3.45,3.45,2,1,3
87,1,4,4,2.99,2.99,1,1,4
88,2,3,4,4.23,4.23,2,1,3
89,2,4,3,2.61,3.28,2,1,4
90,1,4,,,,3,2,4
91,2,3,2,5.68,6.51,1,2,3
92,2,4,2,2.55,3.35,1,2,4
93,2,3,3,6.25,6.98,1,2,3
94,2,3,3,2.37,3.01,1,2,3
95,2,3,,,,3,1,3
96,2,3,3,2.39,3.15,1,2,3
97,2,4,2,4.52,5.39,1,2,4
98,1,4,4,4.54,4.54,1,1,4
99,1,3,3,2.91,3.86,1,1,3
100,2,3,2,9.19,10,1,2,3
101,1,4,4,4.23,4.23,1,1,4
102,2,4,3,2.7,3.63,2,1,4
103,1,4,2,3.02,3.82,2,2,4
104,1,3,1,4.32,5.14,1,1,3
