trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,3,2,2.32,3.26,2,2,3
2,1,3,3,2.25,2.99,1,1,3
3,1,4,1,2.98,3.69,1,1,4
4,1,4,4,2.23,3.91,1,1,4
5,1,4,3,2.97,3.73,2,2,4
6,1,4,2,3.35,3.37,2,2,4
7,1,3,3,3.39,4.23,1,1,3
8,1,3,2,3.65,3.7,2,2,3
9,2,3,1,5.68,8.69,2,1,3
10,1,4,3,3.69,4.02,2,2,4
11,1,3,1,3.4,4.46,1,1,3
12,2,3,1,2.62,2.9,2,1,3
13,2,4,3,3.3,3.48,2,1,4
14,1,4,4,2.01,5.27,1,1,4
15,2,3,4,2.32,3.41,2,1,3
16,2,3,3,2.68,3.54,1,2,3
17,1,3,3,2.82,3.54,1,1,3
18,1,3,3,3.13,3.77,1,1,3
19,1,3,2,4.39,4.75,2,2,3
20,2,4,4,1.52,5.94,1,2,4
21,1,4,4,1.55,3.68,1,1,4
22,1,4,4,3.48,3.48,1,1,4
23,1,4,4,1.91,3.73,1,1,4
24,1,4,4,1.57,3.19,1,1,4
25,2,4,4,1.52,4.02,1,2,4
26,1,3,1,3.05,3.52,1,1,3
27,2,4,4,2.05,2.81,1,2,4
28,2,3,3,2.52,3.19,1,2,3
29,1,3,3,2.88,3.54,1,1,3
30,2,3,3,2.76,3.41,1,2,3
31,2,4,4,3.97,3.97,1,2,4
32,1,4,3,2.65,3.23,2,2,4
33,1,4,4,3.5,3.5,1,1,4
34,1,3,3,2.72,3.35,1,1,3
35,1,4,4,3.68,3.68,1,1,4
36,2,4,4,3.36,3.36,1,2,4
37,2,3,3,2.4,3.07,1,2,3
38,1,4,4,3.58,3.58,1,1,4
39,2,3,1,2.08,2.85,2,1,3
40,1,3,4,1.59,3.32,2,2,3
41,1,3,3,2.24,2.9,1,1,3
42,2,4,3,4.46,5.42,2,1,4
43,1,4,3,6,6.79,2,2,4
44,2,3,2,2.38,3.13,1,2,3
45,2,4,4,1.51,4.05,1,2,4
46,2,4,4,3.23,3.23,1,2,4
47,1,3,3,2.33,3.11,1,1,3
48,1,3,3,3.37,4.04,1,1,3
49,1,4,4,3.31,3.31,1,1,4
50,1,3,1,3.09,3.81,1,1,3
51,1,4,4,7.9,7.9,1,1,4
52,2,4,4,3.68,3.68,1,2,4
53,2,4,4,3.06,3.06,1,2,4
54,1,3,3,3.58,4.24,1,1,3
55,1,4,4,2.96,2.96,1,1,4
56,2,3,1,4.19,4.9,2,1,3
57,2,3,4,3.79,3.79,2,1,3
58,1,4,4,2.83,2.83,1,1,4
59,2,4,4,3.81,3.81,1,2,4
60,1,4,4,3.21,3.21,1,1,4
61,2,3,3,3.79,4.48,1,2,3
62,2,4,4,5,5,1,2,4
63,1,4,4,5.4,5.4,1,1,4
64,2,4,4,3.65,3.65,1,2,4
65,1,3,3,8.75,9.34,1,1,3
66,1,4,4,3.44,3.44,1,1,4
67,1,4,1,3.7,4.38,1,1,4
68,2,4,4,2.96,4.01,1,2,4
69,2,3,2,3.52,4.22,1,2,3
70,1,3,3,5.16,5.95,1,1,3
71,1,4,4,5.81,5.81,1,1,4
72,2,3,3,6.08,6.85,1,2,3
73,1,3,1,5.32,6.07,1,1,3
74,1,4,4,2.55,3.66,1,1,4
75,1,4,1,8.09,8.75,1,1,4
76,1,3,3,8.58,9.28,1,1,3
77,1,3,3,3.38,3.96,1,1,3
78,2,4,4,3.84,3.84,1,2,4
79,1,3,3,3.48,4.03,1,1,3
80,1,4,4,3.07,3.07,1,1,4
81,1,3,4,3.42,3.42,2,2,3
82,1,4,4,5.58,5.58,1,1,4
83,1,3,3,2.19,2.87,1,1,3
84,1,4,4,1.52,3.21,1,1,4
85,1,3,3,3.69,4.46,1,1,3
86,1,3,1,2.23,3.59,1,1,3
87,1,4,4,3.54,3.54,1,1,4
88,1,3,3,7.22,7.89,1,1,3
89,1,3,3,3.57,4.2,1,1,3
90,2,3,2,4.43,5.36,1,2,3
91,2,3,2,3.27,3.99,1,2,3
92,2,3,2,3.31,3.97,1,2,3
93,1,4,4,3.03,3.03,1,1,4
94,2,3,3,5.3,6.14,1,2,3
95,2,3,2,3.42,4.08,1,2,3
96,2,3,2,3.15,3.82,1,2,3
97,1,4,3,3.28,3.97,2,2,4
98,1,4,4,3.27,3.27,1,1,4
99,1,3,4,3.1,3.1,2,2,3
100,1,4,4,3.3,3.3,1,1,4
