trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,3,4,1.54,4.54,2,2,3
2,1,4,4,1.63,3.75,1,1,4
3,1,4,3,3.51,4.99,2,2,4
4,2,4,3,3.77,4.93,2,1,4
5,1,4,4,1.67,3.16,1,1,4
6,1,3,3,2.26,3.13,1,1,3
7,1,4,4,2.52,4,1,1,4
8,1,3,3,3.13,4.11,1,1,3
9,2,3,1,4.1,5.18,2,1,3
10,1,4,3,4.99,5.8,2,2,4
11,1,4,4,1.56,3.1,1,1,4
12,1,3,3,3.27,4.03,1,1,3
13,2,4,1,5.24,5.99,2,1,4
14,1,4,4,1.51,4.03,1,1,4
15,1,4,1,3.37,4.61,1,1,4
16,2,4,4,2.05,2.87,1,2,4
17,2,3,1,2.4,3.24,2,1,3
18,1,3,1,4.3,5.08,1,1,3
19,2,4,2,2.21,3.18,1,2,4
20,2,4,2,2.97,3.9,1,2,4
21,2,3,2,3.82,4.23,1,2,3
22,1,3,3,3.69,4.41,1,1,3
23,2,4,3,3.03,3.79,2,1,4
24,2,4,4,1.96,2.86,1,2,4
25,2,4,4,2.66,3.45,1,2,4
26,2,3,1,3.39,4.09,2,1,3
27,2,4,2,3.08,3.74,1,2,4
28,1,4,4,4.04,4.04,1,1,4
29,1,4,4,1.59,4.23,1,1,4
30,2,4,4,1.89,3.95,1,2,4
31,2,3,3,2.74,3.59,1,2,3
32,2,3,3,3.1,3.82,1,2,3
33,2,3,4,1.56,2.99,2,1,3
34,2,3,2,3.65,3.74,1,2,3
35,1,4,3,3.48,3.81,2,2,4
36,2,3,3,3.34,3.65,1,2,3
37,1,3,3,2.78,3.55,1,1,3
38,2,4,4,1.62,3.38,1,2,4
39,1,3,1,3.21,3.41,1,1,3
40,1,4,3,4.7,6.22,2,2,4
41,2,4,2,3.04,3.32,1,2,4
42,1,3,3,5.57,6.16,1,1,3
43,1,4,4,3.52,5.73,1,1,4
44,1,4,4,1.69,3.05,1,1,4
45,1,3,1,3.13,4.04,1,1,3
46,2,4,4,1.56,3.27,1,2,4
47,1,4,4,1.51,3.62,1,1,4
48,1,3,3,4.35,4.58,1,1,3
49,2,4,4,7,8.06,1,2,4
50,1,4,2,3.51,3.84,2,2,4
51,2,3,3,4.19,4.8,1,2,3
52,2,3,4,1.55,2.93,2,1,3
53,2,3,3,4.24,4.58,1,2,3
54,2,3,3,3.77,4.52,1,2,3
55,2,4,2,2.21,2.93,1,2,4
56,2,4,3,3.28,3.7,2,1,4
57,2,3,3,2.91,3.69,1,2,3
58,1,4,3,4.3,5.53,2,2,4
59,2,4,4,1.54,2.89,1,2,4
60,2,4,4,1.54,3.84,1,2,4
61,2,3,4,1.53,4,2,1,3
62,1,3,4,1.64,3.37,2,2,3
63,1,4,3,6.09,6.21,2,2,4
64,2,3,2,2.41,5.09,1,2,3
65,1,3,3,3.93,4.22,1,1,3
66,1,3,3,4.08,4.4,1,1,3
67,2,3,3,2.96,3.31,1,2,3
68,1,3,3,3.77,4.57,1,1,3
69,1,3,4,1.53,3.75,2,2,3
70,1,3,3,6.32,7.61,1,1,3
71,2,4,2,2.43,2.94,1,2,4
72,1,3,3,2.85,3.25,1,1,3
73,1,4,1,2.87,3.35,1,1,4
74,1,3,1,2.93,3.88,1,1,3
75,2,3,3,3.02,4.17,1,2,3
76,2,4,3,4.85,5.92,2,1,4
77,1,3,2,2.64,2.96,2,2,3
78,2,4,4,2.69,3.63,1,2,4
79,1,3,3,2.98,3.31,1,1,3
80,1,4,2,3.09,3.92,2,2,4
81,2,3,3,3.31,4.09,1,2,3
82,1,4,4,2.06,3.11,1,1,4
83,2,4,4,3.48,4.3,1,2,4
84,1,4,4,4.37,5.18,1,1,4
85,1,3,1,3.09,3.92,1,1,3
86,1,4,4,2.38,3.19,1,1,4
87,1,4,4,2.19,3.18,1,1,4
88,1,3,4,2.26,3.04,2,2,3
89,2,3,3,3.35,4.39,1,2,3
90,1,4,4,1.55,4.54,1,1,4
91,2,3,2,3.18,3.66,1,2,3
92,2,3,3,3.91,4.09,1,2,3
93,1,4,1,3.03,3.52,1,1,4
94,1,3,4,1.71,3.66,2,2,3
95,1,4,4,1.54,4.47,1,1,4
96,1,3,1,2.58,3.02,1,1,3
97,1,4,3,3.58,4.91,2,2,4
98,1,3,3,7.26,7.51,1,1,3
99,1,3,3,3.31,3.58,1,1,3
100,1,4,3,3.48,3.73,2,2,4
