stage,day in stage,trial,A1o,A1c,A2o,A2c,A3o,A3c,A4o,A4c,action,reward,reward_type
3,4,20,0,1,1,0,0,1,1,0,2,1.0,1
3,4,21,0,1,1,0,1,0,0,1,2,1.0,1
3,4,22,1,1,0,0,0,0,1,1,1,1.0,1
3,4,23,0,0,1,1,1,1,0,0,2,1.0,1
3,4,24,0,1,1,0,1,0,0,1,2,1.0,1
3,4,25,0,0,1,1,0,0,1,1,2,1.0,1
3,4,26,0,1,1,0,0,1,1,0,1,0.0,1
3,4,27,0,0,1,1,0,0,1,1,2,1.0,1
3,4,28,1,1,0,0,1,1,0,0,1,1.0,1
3,4,29,1,0,0,1,1,0,0,1,0,,0
3,4,30,0,1,1,0,0,1,1,0,2,1.0,1
3,4,31,1,1,0,0,1,1,0,0,2,0.0,1
3,4,32,1,0,0,1,1,0,0,1,1,1.0,1
3,4,33,0,0,1,1,1,1,0,0,0,,0
3,4,34,1,0,0,1,1,0,0,1,1,1.0,1
3,4,35,0,1,1,0,1,0,0,1,2,1.0,1
3,4,36,0,0,1,1,0,0,1,1,2,1.0,1
3,4,37,1,0,0,1,0,1,1,0,1,1.0,1
3,4,38,0,1,1,0,1,0,0,1,2,1.0,1
3,4,39,0,0,1,1,0,0,1,1,2,1.0,1
3,4,40,0,1,1,0,0,1,1,0,2,1.0,1
3,4,41,0,0,1,1,0,0,1,1,2,1.0,1
3,4,42,0,0,1,1,0,0,1,1,2,1.0,1
3,4,43,1,0,0,1,0,1,1,0,1,1.0,1
3,4,44,0,1,1,0,0,1,1,0,2,1.0,1
3,4,45,0,1,1,0,0,1,1,0,2,1.0,1
3,4,46,0,0,1,1,1,1,0,0,2,1.0,1
3,4,47,0,0,1,1,0,0,1,1,1,0.0,1
3,4,48,1,1,0,0,1,1,0,0,2,0.0,1
3,4,49,1,1,0,0,1,1,0,0,1,1.0,1
3,4,50,0,1,1,0,0,1,1,0,2,1.0,1
3,4,51,0,1,1,0,1,0,0,1,2,1.0,1
3,4,52,1,0,0,1,0,1,1,0,1,1.0,1
3,4,53,0,0,1,1,0,0,1,1,2,1.0,1
3,4,54,0,0,1,1,1,1,0,0,2,1.0,1
3,4,55,0,0,1,1,0,0,1,1,2,1.0,1
3,4,56,1,0,0,1,0,1,1,0,2,0.0,1
3,4,57,0,0,1,1,1,1,0,0,2,1.0,1
3,4,58,1,1,0,0,1,1,0,0,2,0.0,1
3,4,59,0,1,1,0,1,0,0,1,2,1.0,1
3,4,60,1,1,0,0,0,0,1,1,1,1.0,1
3,4,61,1,1,0,0,1,1,0,0,2,0.0,1
3,4,62,1,1,0,0,0,0,1,1,2,0.0,1
3,4,63,0,1,1,0,1,0,0,1,2,1.0,1
3,4,64,0,0,1,1,1,1,0,0,2,1.0,1
3,4,65,0,0,1,1,0,0,1,1,2,1.0,1
3,4,66,1,1,0,0,0,0,1,1,1,1.0,1
3,4,67,0,0,1,1,0,0,1,1,2,1.0,1
3,4,68,0,0,1,1,0,0,1,1,2,1.0,1
3,4,69,1,1,0,0,0,0,1,1,2,0.0,1
3,4,70,0,1,1,0,1,0,0,1,2,1.0,1
3,4,71,1,0,0,1,1,0,0,1,1,1.0,1
3,4,72,1,0,0,1,1,0,0,1,1,1.0,1
3,4,73,1,0,0,1,1,0,0,1,2,0.0,1
3,4,74,1,0,0,1,1,0,0,1,0,,0
3,4,75,1,1,0,0,1,1,0,0,1,1.0,1
3,4,76,1,1,0,0,0,0,1,1,1,1.0,1
3,4,77,1,0,0,1,0,1,1,0,2,0.0,1
3,4,78,0,1,1,0,0,1,1,0,2,1.0,1
3,4,79,0,0,1,1,1,1,0,0,2,1.0,1
3,4,80,1,1,0,0,0,0,1,1,1,1.0,1
3,4,81,1,0,0,1,0,1,1,0,1,1.0,1
3,4,82,0,1,1,0,1,0,0,1,2,1.0,1
3,4,83,0,0,1,1,0,0,1,1,2,1.0,1
3,4,84,1,0,0,1,1,0,0,1,1,1.0,1
3,4,85,1,0,0,1,1,0,0,1,2,0.0,1
3,4,86,1,1,0,0,0,0,1,1,0,,0
3,4,87,0,0,1,1,1,1,0,0,1,0.0,1
3,4,88,0,1,1,0,1,0,0,1,2,1.0,1
3,4,89,1,0,0,1,0,1,1,0,2,0.0,1
3,4,90,1,1,0,0,1,1,0,0,1,1.0,1
3,4,91,0,0,1,1,1,1,0,0,2,1.0,1
3,4,92,1,0,0,1,0,1,1,0,1,1.0,1
3,4,93,0,0,1,1,1,1,0,0,2,1.0,1
3,4,94,0,1,1,0,0,1,1,0,2,1.0,1
3,4,95,0,1,1,0,1,0,0,1,2,1.0,1
3,4,96,0,1,1,0,1,0,0,1,2,1.0,1
3,4,97,1,1,0,0,1,1,0,0,1,1.0,1
3,4,98,1,0,0,1,0,1,1,0,1,1.0,1
3,4,99,0,1,1,0,1,0,0,1,2,1.0,1
3,4,100,0,0,1,1,0,0,1,1,2,1.0,1
3,4,101,0,1,1,0,1,0,0,1,2,1.0,1
3,4,102,0,1,1,0,0,1,1,0,2,1.0,1
3,4,103,0,1,1,0,1,0,0,1,2,1.0,1
3,4,104,0,1,1,0,0,1,1,0,2,1.0,1
3,4,105,0,1,1,0,0,1,1,0,2,1.0,1
3,4,106,0,0,1,1,0,0,1,1,2,1.0,1
4,1,1,0,1,1,0,0,1,1,0,0,,0
4,1,2,1,1,0,0,1,1,0,0,3,1.0,2
4,1,3,1,1,0,0,1,1,0,0,3,1.0,2
4,1,4,0,1,1,0,1,0,0,1,4,0.0,2
4,1,5,1,1,0,0,1,1,0,0,3,1.0,2
4,1,6,1,0,0,1,1,0,0,1,4,0.0,2
4,1,7,1,0,0,1,1,0,0,1,3,1.0,2
4,1,8,1,1,0,0,1,1,0,0,3,1.0,2
4,1,9,1,0,0,1,1,0,0,1,3,1.0,2
4,1,10,0,0,1,1,1,1,0,0,3,1.0,2
4,1,11,0,0,1,1,1,1,0,0,3,1.0,2
4,1,12,0,0,1,1,1,1,0,0,2,1.0,1
4,1,13,0,0,1,1,0,0,1,1,2,1.0,1
4,1,14,1,1,0,0,0,0,1,1,3,0.0,2
4,1,15,1,0,0,1,0,1,1,0,3,0.0,2
4,1,16,0,1,1,0,0,1,1,0,3,0.0,2
4,1,17,0,1,1,0,1,0,0,1,4,0.0,2
4,1,18,1,1,0,0,1,1,0,0,3,1.0,2
4,1,19,0,0,1,1,0,0,1,1,4,1.0,2
4,1,20,0,0,1,1,0,0,1,1,2,1.0,1
4,1,21,0,1,1,0,0,1,1,0,2,,1
4,1,22,0,1,1,0,1,0,0,1,1,0.0,1
4,1,23,1,0,0,1,0,1,1,0,4,1.0,2
4,1,24,0,0,1,1,0,0,1,1,4,1.0,2
4,1,25,0,0,1,1,1,1,0,0,3,1.0,2
4,1,26,0,0,1,1,0,0,1,1,4,1.0,2
4,1,27,1,0,0,1,1,0,0,1,2,0.0,1
4,1,28,0,0,1,1,1,1,0,0,1,0.0,1
4,1,29,1,1,0,0,1,1,0,0,3,1.0,2
4,1,30,0,0,1,1,0,0,1,1,2,1.0,1
4,1,31,1,1,0,0,1,1,0,0,3,1.0,2
4,1,32,1,1,0,0,1,1,0,0,3,1.0,2
4,1,33,0,1,1,0,1,0,0,1,1,0.0,1
4,1,34,0,1,1,0,0,1,1,0,3,0.0,2
4,1,35,0,1,1,0,0,1,1,0,1,0.0,1
4,1,36,0,0,1,1,0,0,1,1,4,1.0,2
4,1,37,1,0,0,1,1,0,0,1,1,1.0,1
4,1,38,0,1,1,0,0,1,1,0,2,1.0,1
4,1,39,0,1,1,0,1,0,0,1,3,1.0,2
4,1,40,0,0,1,1,0,0,1,1,2,1.0,1
4,1,41,0,0,1,1,0,0,1,1,3,0.0,2
4,1,42,1,1,0,0,0,0,1,1,1,1.0,1
4,1,43,1,0,0,1,1,0,0,1,3,1.0,2
4,1,44,0,0,1,1,0,0,1,1,2,1.0,1
4,1,45,0,1,1,0,0,1,1,0,1,0.0,1
4,1,46,0,0,1,1,1,1,0,0,4,0.0,2
4,1,47,0,1,1,0,0,1,1,0,2,1.0,1
4,1,48,1,1,0,0,1,1,0,0,3,1.0,2
4,1,49,0,1,1,0,0,1,1,0,2,1.0,1
4,1,50,1,1,0,0,1,1,0,0,1,1.0,1
4,1,51,1,1,0,0,0,0,1,1,4,1.0,2
4,1,52,0,1,1,0,1,0,0,1,3,1.0,2
4,1,53,1,0,0,1,1,0,0,1,3,1.0,2
4,1,54,1,1,0,0,0,0,1,1,2,,1
4,1,55,1,1,0,0,0,0,1,1,3,0.0,2
4,1,56,0,1,1,0,0,1,1,0,1,0.0,1
4,1,57,0,1,1,0,1,0,0,1,3,1.0,2
4,1,58,0,0,1,1,1,1,0,0,2,,1
4,1,59,1,1,0,0,0,0,1,1,1,1.0,1
4,1,60,0,1,1,0,0,1,1,0,3,0.0,2
4,1,61,0,0,1,1,0,0,1,1,3,0.0,2
4,1,62,0,1,1,0,0,1,1,0,4,1.0,2
4,1,63,1,0,0,1,1,0,0,1,3,1.0,2
4,1,64,1,1,0,0,0,0,1,1,4,1.0,2
4,1,65,0,0,1,1,1,1,0,0,3,1.0,2
4,1,66,0,1,1,0,0,1,1,0,3,0.0,2
4,1,67,1,1,0,0,1,1,0,0,1,1.0,1
4,1,68,0,0,1,1,0,0,1,1,4,1.0,2
4,1,69,1,1,0,0,1,1,0,0,1,1.0,1
4,1,70,0,0,1,1,0,0,1,1,2,1.0,1
4,1,71,1,0,0,1,1,0,0,1,0,,0
4,1,72,0,0,1,1,1,1,0,0,2,1.0,1
4,1,73,1,0,0,1,0,1,1,0,3,0.0,2
4,1,74,1,0,0,1,1,0,0,1,1,1.0,1
4,1,75,1,1,0,0,0,0,1,1,4,1.0,2
4,1,76,1,0,0,1,1,0,0,1,3,1.0,2
4,1,77,0,1,1,0,0,1,1,0,2,1.0,1
4,1,78,0,0,1,1,1,1,0,0,1,0.0,1
4,1,79,0,1,1,0,1,0,0,1,2,1.0,1
4,1,80,1,1,0,0,1,1,0,0,3,1.0,2
4,1,81,0,0,1,1,0,0,1,1,4,1.0,2
4,1,82,0,1,1,0,0,1,1,0,2,1.0,1
4,1,83,0,0,1,1,0,0,1,1,2,1.0,1
4,1,84,0,1,1,0,1,0,0,1,3,1.0,2
4,1,85,0,0,1,1,1,1,0,0,3,1.0,2
4,1,86,1,0,0,1,1,0,0,1,4,0.0,2
4,1,87,0,0,1,1,1,1,0,0,2,1.0,1
4,1,88,0,1,1,0,1,0,0,1,3,1.0,2
4,1,89,0,0,1,1,1,1,0,0,3,1.0,2
4,1,90,1,0,0,1,0,1,1,0,4,1.0,2
4,1,91,1,1,0,0,1,1,0,0,3,1.0,2
4,1,92,0,1,1,0,1,0,0,1,3,1.0,2
4,1,93,1,1,0,0,1,1,0,0,2,0.0,1
4,1,94,0,0,1,1,1,1,0,0,3,1.0,2
4,1,95,1,0,0,1,0,1,1,0,4,1.0,2
4,1,96,0,1,1,0,0,1,1,0,4,1.0,2
4,1,97,1,1,0,0,1,1,0,0,3,1.0,2
4,1,98,1,1,0,0,1,1,0,0,1,1.0,1
4,1,99,1,1,0,0,0,0,1,1,1,1.0,1
4,1,100,0,0,1,1,0,0,1,1,2,1.0,1
4,1,101,0,0,1,1,1,1,0,0,3,1.0,2
4,1,102,0,0,1,1,0,0,1,1,2,1.0,1
4,1,103,1,0,0,1,0,1,1,0,4,1.0,2
4,1,104,1,1,0,0,1,1,0,0,3,1.0,2
4,1,105,0,1,1,0,1,0,0,1,3,1.0,2
4,1,106,0,1,1,0,1,0,0,1,2,1.0,1
4,2,1,1,1,0,0,0,0,1,1,1,1.0,1
4,2,2,0,1,1,0,1,0,0,1,2,1.0,1
4,2,3,0,1,1,0,0,1,1,0,4,1.0,2
4,2,4,0,1,1,0,0,1,1,0,4,1.0,2
4,2,5,1,1,0,0,1,1,0,0,3,1.0,2
4,2,6,1,0,0,1,0,1,1,0,3,0.0,2
4,2,7,0,0,1,1,1,1,0,0,3,1.0,2
4,2,8,0,1,1,0,1,0,0,1,3,1.0,2
4,2,9,0,0,1,1,1,1,0,0,3,1.0,2
4,2,10,1,0,0,1,1,0,0,1,2,0.0,1
4,2,11,0,1,1,0,1,0,0,1,3,1.0,2
4,2,12,0,0,1,1,1,1,0,0,3,1.0,2
4,2,13,0,0,1,1,1,1,0,0,3,1.0,2
4,2,14,0,0,1,1,1,1,0,0,3,1.0,2
4,2,15,0,0,1,1,1,1,0,0,3,1.0,2
4,2,16,1,0,0,1,0,1,1,0,2,0.0,1
4,2,17,0,0,1,1,1,1,0,0,3,1.0,2
4,2,18,0,1,1,0,1,0,0,1,3,1.0,2
4,2,19,0,1,1,0,0,1,1,0,4,1.0,2
4,2,20,0,0,1,1,0,0,1,1,4,1.0,2
4,2,21,1,0,0,1,1,0,0,1,4,0.0,2
4,2,22,0,0,1,1,1,1,0,0,3,1.0,2
4,2,23,1,1,0,0,1,1,0,0,3,1.0,2
4,2,24,1,0,0,1,0,1,1,0,1,1.0,1
4,2,25,1,0,0,1,1,0,0,1,1,1.0,1
4,2,26,1,0,0,1,1,0,0,1,4,0.0,2
4,2,27,0,1,1,0,0,1,1,0,2,1.0,1
4,2,28,0,1,1,0,0,1,1,0,1,0.0,1
4,2,29,1,1,0,0,0,0,1,1,3,0.0,2
4,2,30,1,0,0,1,0,1,1,0,4,1.0,2
4,2,31,1,0,0,1,1,0,0,1,1,1.0,1
4,2,32,1,0,0,1,1,0,0,1,3,1.0,2
4,2,33,0,1,1,0,1,0,0,1,3,1.0,2
4,2,34,1,0,0,1,0,1,1,0,1,1.0,1
4,2,35,0,1,1,0,1,0,0,1,2,1.0,1
4,2,36,1,0,0,1,1,0,0,1,3,1.0,2
4,2,37,0,0,1,1,1,1,0,0,3,1.0,2
4,2,38,1,0,0,1,1,0,0,1,1,1.0,1
4,2,39,1,1,0,0,0,0,1,1,4,1.0,2
4,2,40,1,1,0,0,0,0,1,1,1,1.0,1
4,2,41,1,0,0,1,1,0,0,1,3,1.0,2
4,2,42,1,0,0,1,0,1,1,0,1,1.0,1
4,2,43,0,0,1,1,0,0,1,1,2,1.0,1
4,2,44,0,1,1,0,0,1,1,0,3,0.0,2
4,2,45,0,1,1,0,0,1,1,0,4,1.0,2
4,2,46,1,1,0,0,0,0,1,1,4,1.0,2
4,2,47,1,1,0,0,1,1,0,0,1,1.0,1
4,2,48,0,1,1,0,0,1,1,0,2,1.0,1
4,2,49,0,1,1,0,0,1,1,0,2,1.0,1
4,2,50,1,0,0,1,1,0,0,1,1,1.0,1
4,2,51,0,0,1,1,0,0,1,1,3,0.0,2
4,2,52,1,0,0,1,1,0,0,1,3,1.0,2
4,2,53,1,1,0,0,1,1,0,0,3,1.0,2
4,2,54,0,1,1,0,0,1,1,0,2,1.0,1
4,2,55,1,1,0,0,0,0,1,1,1,1.0,1
4,2,56,0,0,1,1,0,0,1,1,4,1.0,2
4,2,57,1,0,0,1,0,1,1,0,4,1.0,2
4,2,58,0,0,1,1,1,1,0,0,4,0.0,2
4,2,59,0,1,1,0,1,0,0,1,3,1.0,2
4,2,60,1,1,0,0,1,1,0,0,4,0.0,2
4,2,61,1,0,0,1,0,1,1,0,1,1.0,1
4,2,62,1,1,0,0,0,0,1,1,4,1.0,2
4,2,63,0,1,1,0,0,1,1,0,1,0.0,1
4,2,64,0,0,1,1,0,0,1,1,4,1.0,2
4,2,65,1,0,0,1,1,0,0,1,4,0.0,2
4,2,66,0,0,1,1,0,0,1,1,2,1.0,1
4,2,67,1,0,0,1,1,0,0,1,3,1.0,2
4,2,68,0,0,1,1,0,0,1,1,4,1.0,2
4,2,69,1,0,0,1,0,1,1,0,4,1.0,2
4,2,70,0,0,1,1,1,1,0,0,3,1.0,2
4,2,71,0,0,1,1,1,1,0,0,3,1.0,2
4,2,72,0,0,1,1,1,1,0,0,3,1.0,2
4,2,73,0,0,1,1,1,1,0,0,2,1.0,1
4,2,74,1,1,0,0,1,1,0,0,2,0.0,1
4,2,75,0,1,1,0,1,0,0,1,2,1.0,1
5,1,1,1,0,0,1,0,1,1,0,4,1.0,2
5,1,2,0,1,1,0,1,0,0,1,3,0.0,2
5,1,3,1,0,0,1,1,0,0,1,3,0.0,2
5,1,4,1,1,0,0,0,0,1,1,1,1.0,1
5,1,5,1,1,0,0,0,0,1,1,4,1.0,2
5,1,6,1,1,0,0,1,1,0,0,3,0.0,2
5,1,7,0,1,1,0,1,0,0,1,4,1.0,2
5,1,8,0,0,1,1,1,1,0,0,1,1.0,1
5,1,9,1,1,0,0,0,0,1,1,4,1.0,2
5,1,10,0,0,1,1,1,1,0,0,3,0.0,2
5,1,11,1,1,0,0,0,0,1,1,4,1.0,2
5,1,12,0,1,1,0,1,0,0,1,4,1.0,2
5,1,13,1,0,0,1,1,0,0,1,1,1.0,1
5,1,14,1,0,0,1,0,1,1,0,4,1.0,2
5,1,15,1,1,0,0,1,1,0,0,2,0.0,1
5,1,16,1,1,0,0,0,0,1,1,4,1.0,2
5,1,17,0,0,1,1,0,0,1,1,1,1.0,1
5,1,18,0,0,1,1,1,1,0,0,3,0.0,2
5,1,19,1,0,0,1,1,0,0,1,4,1.0,2
5,1,20,0,1,1,0,1,0,0,1,1,1.0,1
5,1,21,1,1,0,0,0,0,1,1,3,0.0,2
5,1,22,1,0,0,1,1,0,0,1,2,0.0,1
5,1,23,0,0,1,1,1,1,0,0,1,1.0,1
5,1,24,0,1,1,0,0,1,1,0,4,1.0,2
5,1,25,1,1,0,0,0,0,1,1,4,1.0,2
5,1,26,1,1,0,0,0,0,1,1,1,1.0,1
5,1,27,0,1,1,0,1,0,0,1,1,1.0,1
5,1,28,0,0,1,1,0,0,1,1,4,1.0,2
5,1,29,1,0,0,1,1,0,0,1,1,1.0,1
5,1,30,1,1,0,0,0,0,1,1,4,1.0,2
5,1,31,0,1,1,0,0,1,1,0,1,1.0,1
5,1,32,0,0,1,1,1,1,0,0,2,0.0,1
5,1,33,0,0,1,1,1,1,0,0,3,0.0,2
5,1,34,1,0,0,1,0,1,1,0,1,1.0,1
5,1,35,1,0,0,1,0,1,1,0,4,1.0,2
5,1,36,1,1,0,0,0,0,1,1,4,1.0,2
5,1,37,0,1,1,0,1,0,0,1,4,1.0,2
5,1,38,1,0,0,1,0,1,1,0,1,1.0,1
5,1,39,0,0,1,1,0,0,1,1,4,1.0,2
5,1,40,1,1,0,0,1,1,0,0,4,1.0,2
5,1,41,1,1,0,0,1,1,0,0,4,1.0,2
5,1,42,1,1,0,0,0,0,1,1,4,1.0,2
5,1,43,0,0,1,1,0,0,1,1,1,1.0,1
5,1,44,0,1,1,0,0,1,1,0,4,1.0,2
5,1,45,1,1,0,0,1,1,0,0,1,1.0,1
5,1,46,0,1,1,0,0,1,1,0,1,1.0,1
5,1,47,1,1,0,0,0,0,1,1,4,1.0,2
5,1,48,1,0,0,1,0,1,1,0,1,1.0,1
5,1,49,0,1,1,0,1,0,0,1,4,1.0,2
5,1,50,1,1,0,0,1,1,0,0,2,0.0,1
5,1,51,1,1,0,0,1,1,0,0,1,1.0,1
5,1,52,0,1,1,0,1,0,0,1,3,0.0,2
5,1,53,0,1,1,0,1,0,0,1,4,1.0,2
5,1,54,1,1,0,0,1,1,0,0,1,1.0,1
5,1,55,1,1,0,0,0,0,1,1,4,1.0,2
5,1,56,1,1,0,0,0,0,1,1,1,1.0,1
5,1,57,0,0,1,1,0,0,1,1,1,1.0,1
5,1,58,1,1,0,0,0,0,1,1,1,1.0,1
5,1,59,0,0,1,1,1,1,0,0,4,1.0,2
5,1,60,0,1,1,0,1,0,0,1,4,1.0,2
5,1,61,0,1,1,0,1,0,0,1,1,1.0,1
5,1,62,0,0,1,1,0,0,1,1,4,1.0,2
5,1,63,0,1,1,0,1,0,0,1,4,1.0,2
5,1,64,1,0,0,1,1,0,0,1,1,1.0,1
5,1,65,0,0,1,1,1,1,0,0,1,1.0,1
5,1,66,0,1,1,0,1,0,0,1,2,0.0,1
5,1,67,1,0,0,1,1,0,0,1,1,1.0,1
5,1,68,0,0,1,1,1,1,0,0,1,1.0,1
5,1,69,1,1,0,0,1,1,0,0,4,1.0,2
5,1,70,1,0,0,1,1,0,0,1,4,1.0,2
5,1,71,1,1,0,0,0,0,1,1,4,1.0,2
5,1,72,1,1,0,0,0,0,1,1,4,1.0,2
5,1,73,0,1,1,0,0,1,1,0,4,1.0,2
5,1,74,0,1,1,0,1,0,0,1,0,,0
5,1,75,1,0,0,1,1,0,0,1,2,0.0,1
5,1,76,0,0,1,1,0,0,1,1,0,,0
5,1,77,0,0,1,1,1,1,0,0,4,1.0,2
5,1,78,1,1,0,0,1,1,0,0,0,,0
5,1,79,1,0,0,1,1,0,0,1,2,0.0,1
5,1,80,1,1,0,0,1,1,0,0,2,0.0,1
5,1,81,0,0,1,1,1,1,0,0,1,1.0,1
5,1,82,1,1,0,0,0,0,1,1,4,1.0,2
5,1,83,1,1,0,0,0,0,1,1,4,1.0,2
