trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,3,2,3.37,4.36,2,2,3
2,1,4,4,2.96,3.89,1,1,4
3,2,4,4,3.5,4.43,1,2,4
4,1,4,3,4.35,5.23,2,2,4
5,2,4,2,3.18,3.91,1,2,4
6,1,4,1,14.93,16.32,1,1,4
7,1,3,3,3.22,3.99,1,1,3
8,1,4,,,,3,2,4
9,2,4,2,3.93,4.74,1,2,4
10,1,4,4,2.23,3.73,1,1,4
11,1,3,1,2.63,3.51,1,1,3
12,2,3,3,3.3,4.69,1,2,3
13,1,3,3,2.38,3.3,1,1,3
14,1,3,2,5.58,6.38,2,2,3
15,2,4,4,3.04,4.88,1,2,4
16,2,3,2,4.31,5.09,1,2,3
17,2,3,3,8.5,9.61,1,2,3
18,1,3,1,3.01,3.73,1,1,3
19,1,4,3,3.2,4.06,2,2,4
20,1,3,4,7.91,9.28,2,2,3
21,1,3,1,4.96,5.94,1,1,3
22,2,4,4,2.77,3.62,1,2,4
23,2,4,2,4.5,5.64,1,2,4
24,1,3,1,2.74,3.63,1,1,3
25,1,3,3,2.15,2.85,1,1,3
26,2,4,4,2.43,6.43,1,2,4
27,2,3,2,2.81,3.54,1,2,3
28,1,3,1,3.06,3.72,1,1,3
29,1,3,4,3.34,4.17,2,2,3
30,1,3,2,2.74,3.59,2,2,3
31,1,4,1,3.11,4,1,1,4
32,1,3,2,2.49,3.33,2,2,3
33,1,4,4,2.29,2.83,1,1,4
34,2,3,3,2.58,3.57,1,2,3
35,1,4,4,2.54,3.91,1,1,4
36,1,3,4,3.33,3.92,2,2,3
37,1,3,3,2.54,3.21,1,1,3
38,1,3,4,5.64,6.42,2,2,3
39,1,4,2,3.1,3.91,2,2,4
40,2,4,4,3.61,5.25,1,2,4
41,1,4,4,2.56,3.4,1,1,4
42,2,4,2,4.06,5.16,1,2,4
43,1,3,1,3.59,4.23,1,1,3
44,1,4,4,2.46,3.11,1,1,4
45,1,4,4,1.99,2.55,1,1,4
46,1,3,3,2.17,2.8,1,1,3
47,1,4,4,6.05,6.85,1,1,4
48,2,4,4,2.54,3.36,1,2,4
49,1,3,2,2.59,3.39,2,2,3
50,2,4,4,2.27,5,1,2,4
51,2,4,2,2.81,3.54,1,2,4
52,1,3,4,2.37,3.73,2,2,3
53,2,3,4,5.94,7.38,2,1,3
54,1,3,4,2.98,4.18,2,2,3
55,1,4,4,3.3,4.24,1,1,4
56,2,4,2,3.39,4.09,1,2,4
57,2,4,2,9.62,10.36,1,2,4
58,1,3,3,8.34,9.46,1,1,3
59,2,3,,,,3,1,3
60,2,4,2,2.47,3.18,1,2,4
61,2,3,1,2.37,3.07,2,1,3
62,2,4,4,3.09,4.51,1,2,4
63,1,3,3,5.92,6.82,1,1,3
64,1,3,1,5.05,5.92,1,1,3
65,1,4,2,5.9,6.71,2,2,4
66,2,3,1,2.83,3.84,2,1,3
67,1,3,2,2.22,3,2,2,3
68,1,4,1,3.68,4.38,1,1,4
69,1,4,2,3.19,3.83,2,2,4
70,2,3,3,3.43,4.68,1,2,3
71,2,3,,,,3,1,3
72,1,4,1,8.99,10.43,1,1,4
73,1,3,,,,3,2,3
74,1,4,1,7.86,8.87,1,1,4
75,2,4,4,2.99,4.5,1,2,4
76,2,4,,,,3,1,4
77,2,4,2,2.53,3.64,1,2,4
78,1,3,1,3.44,4.42,1,1,3
79,1,3,1,2.72,3.5,1,1,3
80,2,3,2,3.21,4.45,1,2,3
81,1,4,1,6.55,7.68,1,1,4
82,1,3,1,9.09,10.01,1,1,3
83,1,3,1,2.05,2.67,1,1,3
84,1,3,1,2.37,3.05,1,1,3
85,2,4,2,2.55,3.42,1,2,4
86,2,3,2,6.2,7.92,1,2,3
87,1,3,,,,3,2,3
88,1,4,,,,3,2,4
89,1,3,3,4.05,5.05,1,1,3
90,1,3,,,,3,2,3
91,1,4,1,8.25,9.23,1,1,4
92,1,4,4,7.5,8.78,1,1,4
93,2,4,2,9.59,10.29,1,2,4
94,2,3,1,4.29,5.18,2,1,3
95,2,4,2,3.75,4.46,1,2,4
96,1,3,1,7.86,8.68,1,1,3
97,2,4,2,3.21,4.13,1,2,4
98,1,3,,,,3,2,3
99,2,4,4,4.64,5.75,1,2,4
100,1,4,,4.95,,4,2,4
101,2,3,,,,3,1,3
102,1,3,3,7.79,8.86,1,1,3
103,1,3,,,,3,2,3
104,2,3,,,,3,1,3
105,1,4,1,6.38,7.54,1,1,4
106,1,4,1,6.43,7.46,1,1,4
107,2,3,2,3.63,4.74,1,2,3
108,2,3,,,,3,1,3
109,1,4,4,7.34,8.37,1,1,4
110,2,3,,,,3,1,3
111,2,4,2,5.25,6.38,1,2,4
112,2,3,,,,3,1,3
113,1,3,1,3.05,4.24,1,1,3
114,2,4,2,4.35,5.58,1,2,4
115,2,4,,,,3,1,4
116,2,3,1,2.44,3.52,2,1,3
117,2,4,2,2.33,3.41,1,2,4
