trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,4,,,,3,1,4
2,1,3,3,3.06,3.65,1,1,3
3,1,3,3,3.8,4.36,1,1,3
4,2,3,4,3.89,5.28,2,1,3
5,1,3,3,3.51,4.19,1,1,3
6,1,3,4,2.73,3.46,2,2,3
7,1,3,3,2.4,3.08,1,1,3
8,1,3,3,2.6,3.29,1,1,3
9,1,3,3,3.16,3.79,1,1,3
10,2,3,3,2.55,3.16,1,2,3
11,2,3,3,3.04,3.72,1,2,3
12,2,3,2,5.08,6.46,1,2,3
13,2,4,2,3.01,3.76,1,2,4
14,1,4,3,3.33,4.05,2,2,4
15,1,4,3,4.78,5.47,2,2,4
16,2,4,3,3.54,4.11,2,1,4
17,2,3,4,3.4,4.34,2,1,3
18,1,3,3,2.19,2.81,1,1,3
19,2,4,4,2.75,3.51,1,2,4
20,2,4,2,5.19,5.99,1,2,4
21,2,4,2,5.26,7.41,,1,4
22,2,3,1,2.52,4.21,2,1,3
23,1,4,4,2.38,3.08,1,1,4
24,2,4,4,3.4,4.05,1,2,4
25,2,3,3,3.06,3.68,1,2,3
26,2,4,4,4.06,4.94,1,2,4
27,1,3,2,3.7,4.54,2,2,3
28,2,3,1,3.05,4.01,2,1,3
29,1,3,3,2.52,3.3,1,1,3
30,2,4,2,3.15,3.85,1,2,4
31,1,3,3,2.98,3.75,1,1,3
32,1,3,3,3.4,4.09,1,1,3
33,2,3,1,2.14,2.99,2,1,3
34,2,4,3,2.47,3.1,2,1,4
35,2,4,1,3.2,3.92,2,1,4
36,2,4,4,2.93,3.62,1,2,4
37,1,3,1,2.28,2.92,1,1,3
38,2,4,2,3.22,3.93,1,2,4
39,2,3,3,3.1,4.4,1,2,3
40,2,4,2,2.8,3.49,1,2,4
41,2,4,3,2.67,3.37,2,1,4
42,1,4,1,3.07,3.78,1,1,4
43,1,3,3,4.17,4.82,1,1,3
44,2,4,2,3.92,4.66,1,2,4
45,2,4,1,2.83,3.54,2,1,4
46,2,3,4,2.41,3.17,2,1,3
47,2,4,2,2.31,3,1,2,4
48,1,3,3,2.53,3.18,1,1,3
49,2,4,2,3.4,4.07,1,2,4
50,1,3,1,3.08,4.96,1,1,3
51,1,4,4,2.42,3.11,1,1,4
52,2,3,3,2.26,2.9,1,2,3
53,1,3,3,2.71,3.32,1,1,3
54,1,4,2,8.66,8.66,,2,4
55,1,4,3,2.97,3.54,2,2,4
56,2,4,1,2.34,3,2,1,4
57,2,3,3,3.13,3.74,1,2,3
58,2,3,2,1.54,2.29,,1,3
59,1,4,1,5.2,5.84,1,1,4
60,2,4,3,2.39,3.07,2,1,4
61,2,4,3,2.56,3.21,2,1,4
62,2,4,4,2.59,3.27,1,2,4
63,1,3,3,2.63,3.26,1,1,3
64,1,4,4,2.11,2.7,1,1,4
65,2,3,3,2.73,3.34,1,2,3
66,2,4,3,2.99,4.63,2,1,4
67,1,3,1,2.5,3.19,1,1,3
68,2,4,4,2.98,3.61,1,2,4
69,1,3,1,2.31,2.9,1,1,3
70,2,4,2,3.64,4.33,1,2,4
71,1,3,,,,3,2,3
72,2,3,2,7.43,7.96,1,2,3
73,1,4,3,2.88,3.5,2,2,4
74,1,3,1,2.26,2.86,1,1,3
75,1,4,4,2.59,3.23,1,1,4
76,1,3,3,3.59,4.23,1,1,3
77,2,4,2,3.04,3.56,1,2,4
78,2,3,1,2.31,2.91,2,1,3
79,2,3,2,3.9,4.46,1,2,3
80,1,3,3,2.43,3.04,1,1,3
81,2,4,4,3.51,4.29,1,2,4
82,2,4,2,2.47,3.04,1,2,4
83,2,4,2,2.39,2.94,1,2,4
84,2,3,3,2.9,3.51,1,2,3
85,2,3,3,2.89,3.45,1,2,3
86,1,3,4,2.61,3.18,2,2,3
87,2,3,2,2.41,2.96,1,2,3
88,2,3,3,3.19,3.82,1,2,3
89,2,3,3,2.41,2.95,1,2,3
90,1,4,4,2.21,3.33,1,1,4
91,1,3,3,2.61,3.24,1,1,3
92,2,3,3,2.64,3.22,1,2,3
93,1,3,2,2.73,3.36,2,2,3
94,2,3,3,5.43,6.01,1,2,3
95,1,4,4,2.97,3.64,1,1,4
96,2,4,4,6.54,7.25,1,2,4
97,1,3,3,2.44,3.07,1,1,3
98,1,3,1,6.41,7.19,1,1,3
99,1,4,1,8.58,9.27,1,1,4
100,2,4,2,3.23,3.83,1,2,4
101,2,3,3,2.55,3.19,1,2,3
102,2,4,2,3.81,4.36,1,2,4
103,1,4,4,3.04,3.69,1,1,4
104,1,3,3,2.45,3.05,1,1,3
105,2,3,3,3.08,3.65,1,2,3
106,2,3,2,2.5,3.1,1,2,3
