trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,4,,,,3,2,4
2,1,3,3,2.28,3.5,1,1,3
3,1,3,4,2.02,2.88,2,2,3
4,2,3,4,2.81,3.4,2,1,3
5,2,3,2,7.31,11.83,1,2,3
6,2,4,1,2.69,3.67,2,1,4
7,2,4,3,2.89,3.66,2,1,4
8,1,3,4,2.53,3.18,2,2,3
9,2,3,3,4.65,5.41,1,2,3
10,1,4,4,2.59,3.23,1,1,4
11,1,3,3,2.22,2.87,1,1,3
12,2,3,4,3.28,3.94,2,1,3
13,1,3,3,3.45,4.09,1,1,3
14,1,3,3,4.33,4.91,1,1,3
15,2,4,4,3.14,3.87,1,2,4
16,2,4,4,8.31,8.91,1,2,4
17,2,4,4,3.22,4.55,1,2,4
18,1,4,4,2.99,3.68,1,1,4
19,2,4,4,2.6,3.58,1,2,4
20,2,4,3,3.21,3.97,2,1,4
21,1,3,,7.65,,4,2,3
22,2,4,2,2.54,3.72,1,2,4
23,2,3,4,4.21,4.9,2,1,3
24,2,4,4,3.06,4.13,1,2,4
25,1,4,4,3.4,4.42,1,1,4
26,2,3,,,,3,1,3
27,1,4,4,3.18,4.47,1,1,4
28,2,4,4,3.14,3.84,1,2,4
29,1,3,,,,3,2,3
30,2,3,2,3.32,4.96,1,2,3
31,1,4,4,2.81,3.69,1,1,4
32,2,4,4,3.93,5.09,1,2,4
33,1,4,4,2.46,3.58,1,1,4
34,1,3,,,,3,2,3
35,2,4,4,3.25,3.93,1,2,4
36,1,3,4,4.6,5.33,2,2,3
37,1,4,4,2.49,3.49,1,1,4
38,2,3,,,,3,1,3
39,2,3,4,2.75,3.87,2,1,3
40,2,4,4,2.72,3.41,1,2,4
41,1,4,,,,3,2,4
42,1,4,4,5.24,6.27,1,1,4
43,2,4,4,2.61,3.57,1,2,4
44,2,3,3,5.84,6.87,1,2,3
45,2,4,2,3.04,4.1,1,2,4
46,2,3,4,2.63,4.05,2,1,3
47,2,4,4,3.6,4.4,1,2,4
48,2,4,4,3.66,4.68,1,2,4
49,1,3,4,2.49,3.49,2,2,3
50,1,3,3,5.6,6.36,1,1,3
51,1,4,4,3.84,5.26,1,1,4
52,2,4,4,2.88,3.89,1,2,4
53,2,3,3,6.35,7.37,1,2,3
54,2,4,4,3.47,4.51,1,2,4
55,2,4,4,2.81,3.56,1,2,4
56,1,3,3,2.93,3.7,1,1,3
57,2,4,4,2.32,3.22,1,2,4
58,1,4,4,3.09,4.14,1,1,4
59,2,3,3,6.32,7.04,1,2,3
60,1,3,,,,3,2,3
61,2,4,4,7.53,8.36,1,2,4
62,2,3,3,5.15,6.26,1,2,3
63,2,4,4,2.66,3.49,1,2,4
64,2,4,4,4.36,5.36,1,2,4
65,1,3,3,2.36,3.55,1,1,3
66,1,4,4,3.24,4.21,1,1,4
67,1,4,4,3.67,5.03,1,1,4
68,2,3,3,3.27,3.94,1,2,3
69,2,4,4,2.34,3.2,1,2,4
70,1,3,3,5.98,6.62,1,1,3
71,2,4,4,2.95,4,1,2,4
72,1,4,4,4.04,5.5,1,1,4
73,2,3,3,2.37,3.01,1,2,3
74,2,3,3,3.2,3.84,1,2,3
75,1,4,4,2.92,3.76,1,1,4
76,2,4,4,4.03,4.73,1,2,4
77,1,4,4,10.48,11.52,1,1,4
78,1,4,3,2.88,3.8,2,2,4
79,1,4,4,3.22,4,1,1,4
80,2,4,4,2.6,3.67,1,2,4
81,2,3,3,4.05,5.11,1,2,3
82,2,4,4,2.71,3.52,1,2,4
83,1,3,3,4.64,5.36,1,1,3
84,1,4,4,2.44,3.91,1,1,4
85,2,4,4,3.23,5.43,1,2,4
86,1,4,4,6.31,7.31,1,1,4
87,1,3,3,5.8,6.52,1,1,3
88,1,4,4,5.14,5.94,1,1,4
89,1,4,4,5.6,6.43,1,1,4
90,2,4,2,4.51,5.89,1,2,4
91,1,4,4,2.54,3.55,1,1,4
92,1,4,4,2.38,3.23,1,1,4
93,1,3,3,2.75,3.71,1,1,3
94,1,3,1,4.44,5.29,1,1,3
95,1,4,4,3.42,4.37,1,1,4
96,1,3,,,,3,2,3
97,2,4,4,3.79,4.76,1,2,4
98,2,3,,,,3,1,3
99,1,3,,,,3,2,3
100,1,4,4,3.61,4.47,1,1,4
101,1,4,3,3.56,4.49,2,2,4
102,2,3,3,3.67,4.54,1,2,3
103,2,4,4,2.41,3.51,1,2,4
104,1,4,4,3.68,5.09,1,1,4
105,2,3,3,4.84,5.73,1,2,3
106,1,4,4,2.41,3.37,1,1,4
107,2,3,3,10.31,11.32,1,2,3
108,1,3,3,4.93,5.92,1,1,3
109,1,4,4,3.72,4.6,1,1,4
110,1,3,3,5.64,6.64,1,1,3
111,1,3,3,6.47,7.39,1,1,3
