trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,4,2,3.14,4.47,1,2,4
2,1,3,1,2.71,3.58,1,1,3
3,1,3,1,4.81,5.55,1,1,3
4,1,4,1,2.61,3.26,1,1,4
5,2,3,4,3.07,4.57,2,1,3
6,1,4,4,3.58,4.95,1,1,4
7,1,4,4,2.85,3.72,1,1,4
8,1,4,3,3.53,4.84,2,2,4
9,2,3,4,3.15,3.77,2,1,3
10,2,3,3,2.93,3.62,1,2,3
11,1,3,4,3.09,4.08,2,2,3
12,1,4,1,2.6,3.56,1,1,4
13,1,3,3,3.14,3.83,1,1,3
14,2,3,4,4.1,4.75,2,1,3
15,1,4,4,6.67,7.45,1,1,4
16,2,4,2,4.4,5.5,1,2,4
17,2,3,4,3.39,4.12,2,1,3
18,2,3,3,2.63,3.28,1,2,3
19,1,3,3,3.02,3.66,1,1,3
20,2,3,4,3.19,3.86,2,1,3
21,1,3,3,3.36,3.99,1,1,3
22,1,4,4,3.22,3.93,1,1,4
23,2,3,4,3.64,4.34,2,1,3
24,2,4,4,3.17,3.84,1,2,4
25,2,3,4,2.27,2.91,2,1,3
26,1,4,1,2.35,3.18,1,1,4
27,1,4,4,2.81,3.47,1,1,4
28,1,4,4,3.06,3.76,1,1,4
29,2,4,4,3.81,4.45,1,2,4
30,2,4,4,2.73,3.44,1,2,4
31,2,3,3,2.28,2.98,1,2,3
32,1,4,4,2.86,3.56,1,1,4
33,1,3,3,2.37,2.97,1,1,3
34,2,4,4,3.03,3.75,1,2,4
35,2,3,3,2.77,3.45,1,2,3
36,1,4,4,3.81,4.57,1,1,4
37,1,3,3,2.66,3.3,1,1,3
38,2,4,4,2.83,3.48,1,2,4
39,2,4,4,2.96,3.56,1,2,4
40,1,3,3,2.77,3.44,1,1,3
41,2,4,4,2.39,3.07,1,2,4
42,1,4,4,3.61,4.31,1,1,4
43,1,3,4,3.91,4.59,2,2,3
44,1,3,3,2.98,3.61,1,1,3
45,1,3,4,2.54,3.21,2,2,3
46,1,4,4,4.59,5.2,1,1,4
47,2,3,3,3.19,3.8,1,2,3
48,2,3,2,7.67,8.7,1,2,3
49,2,3,3,3.41,4.21,1,2,3
50,2,3,3,3.5,4.15,1,2,3
51,2,3,3,3.28,3.95,1,2,3
52,2,3,3,4.86,5.54,1,2,3
53,2,4,4,2.56,3.31,1,2,4
54,2,3,3,4.51,5.21,1,2,3
55,1,3,3,3.2,4.35,1,1,3
56,2,4,4,4.67,5.37,1,2,4
57,2,3,3,3.46,4.14,1,2,3
58,2,4,4,6.68,7.85,1,2,4
59,1,3,3,3.76,4.47,1,1,3
60,2,4,4,5.66,6.49,1,2,4
61,2,3,4,3.66,4.36,2,1,3
62,2,3,3,5.68,6.45,1,2,3
63,1,4,4,2.34,3.24,1,1,4
64,1,4,4,4.62,5.81,1,1,4
65,2,3,3,3,4.18,1,2,3
66,1,4,2,6.1,7.05,2,2,4
67,1,3,3,4.92,5.67,1,1,3
68,2,4,4,2.62,3.96,1,2,4
69,2,3,3,3.08,3.78,1,2,3
70,1,4,4,8.29,9,1,1,4
71,1,4,3,3.22,4.18,2,2,4
72,1,3,3,2.9,3.81,1,1,3
73,1,4,4,3.83,4.84,1,1,4
74,2,3,3,4.31,5.39,1,2,3
75,1,4,4,2.75,3.78,1,1,4
76,2,3,3,3.39,4.28,1,2,3
77,1,4,4,4.54,5.27,1,1,4
78,2,3,3,3.49,4.3,1,2,3
79,1,4,1,4.07,4.98,1,1,4
80,2,4,3,2.91,3.92,2,1,4
81,1,3,3,5.52,6.63,1,1,3
82,1,4,2,3.71,5.09,2,2,4
83,1,4,,,,3,2,4
84,1,4,2,3.04,4.12,2,2,4
85,2,4,,,,3,1,4
86,2,3,3,4.55,6.51,1,2,3
87,1,3,3,3.22,3.9,1,1,3
88,2,4,4,5.51,6.25,1,2,4
89,1,4,4,2.67,4,1,1,4
90,1,3,3,5.28,6.13,1,1,3
91,2,4,,5.11,,4,1,4
92,2,4,3,3.79,5.55,2,1,4
93,2,4,4,3.07,4.35,1,2,4
