trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,3,3,4.33,5.75,1,1,3
2,2,3,2,3.23,4.45,1,2,3
3,1,3,4,3.2,4.3,2,2,3
4,1,3,3,3.54,4.28,1,1,3
5,1,4,,,,3,2,4
6,2,3,3,5.22,5.93,1,2,3
7,1,3,1,7.44,8.44,1,1,3
8,1,3,4,3.58,4.47,2,2,3
9,2,3,,,,3,1,3
10,1,4,3,8.16,9,2,2,4
11,2,4,,,,3,1,4
12,1,4,3,4.62,5.35,2,2,4
13,1,4,4,3.76,5.01,1,1,4
14,2,3,4,2.37,3.26,2,1,3
15,2,4,3,2.99,3.89,2,1,4
16,2,4,2,2.42,3.5,1,2,4
17,1,4,,,,3,2,4
18,1,3,4,3.15,4.02,2,2,3
19,1,4,3,7.17,7.98,2,2,4
20,2,4,4,3.98,4.77,1,2,4
21,2,4,1,8.72,9.79,2,1,4
22,2,4,3,8.61,9.41,2,1,4
23,1,3,2,2.7,3.54,2,2,3
24,1,3,4,2.36,5.34,2,2,3
25,1,3,3,7.53,11.97,1,1,3
26,1,3,3,3.59,5.04,1,1,3
27,2,4,2,3.96,7.47,1,2,4
28,1,3,,4.44,,4,2,3
29,2,3,4,4.51,8,2,1,3
30,2,4,3,2.31,4.86,2,1,4
31,2,4,,3.74,,4,1,4
32,1,4,3,2.68,5.61,2,2,4
33,1,3,3,3.01,7.98,1,1,3
34,2,4,4,5.29,7.48,1,2,4
35,1,3,3,4.92,11.3,1,1,3
36,1,3,4,3.7,7.29,2,2,3
37,1,4,4,2.85,5.36,1,1,4
38,2,3,4,2.43,7.02,2,1,3
39,2,3,3,3.72,4.88,1,2,3
40,1,4,,3.96,,4,2,4
41,2,3,3,2.56,8.07,1,2,3
42,2,3,4,5.76,7.91,2,1,3
43,2,4,3,2.82,6.39,2,1,4
44,2,4,4,5.9,11.7,1,2,4
45,1,3,3,2.66,3.88,1,1,3
46,1,4,4,3.1,5.15,1,1,4
47,2,3,3,2.64,11.13,1,2,3
48,2,3,4,2.53,4.14,2,1,3
49,2,3,3,4.72,10.25,1,2,3
50,1,4,4,4.49,6.85,1,1,4
51,2,4,3,5.97,11.86,2,1,4
52,1,3,3,4.7,8.7,1,1,3
53,1,3,3,6.83,14.32,1,1,3
54,2,3,3,4.5,7.19,1,2,3
55,2,4,4,3.85,4.95,1,2,4
56,1,3,3,4.12,7.77,1,1,3
57,1,4,3,3.01,7.8,2,2,4
58,2,3,4,3.2,6.25,2,1,3
59,1,3,4,3.16,7.33,2,2,3
60,1,4,3,3.28,6.66,2,2,4
61,2,3,4,3.34,6.6,2,1,3
62,1,4,,3.33,,4,2,4
63,2,3,,4.01,,4,1,3
64,2,4,,2.99,,4,1,4
65,2,3,2,3.14,4.61,1,2,3
66,2,4,4,2.14,4.26,1,2,4
67,1,3,3,2.85,7.12,1,1,3
68,2,4,4,3.98,7.81,1,2,4
69,2,4,3,3.13,8.74,2,1,4
70,2,3,4,3.7,7.74,2,1,3
71,2,4,4,4.28,9.48,1,2,4
72,2,4,3,3.72,9.28,2,1,4
73,2,3,3,5.92,12.23,1,2,3
74,1,4,,2.71,,4,2,4
75,1,3,,7.77,,4,2,3
76,2,3,3,3.84,4.89,1,2,3
77,1,4,4,3.11,7.89,1,1,4
78,1,4,,4.92,,4,2,4
79,1,3,,3.69,,4,2,3
80,1,3,,3.19,,4,2,3
81,2,3,2,4.61,8.26,1,2,3
82,1,3,3,4.93,13.49,1,1,3
83,1,4,4,6.97,14.63,1,1,4
84,2,3,3,7.23,11.71,1,2,3
85,2,4,,5.12,,4,1,4
86,1,4,4,2.84,10.05,1,1,4
87,1,3,1,5.8,12.73,1,1,3
88,2,3,3,2.94,9.83,1,2,3
89,2,3,3,4.84,9.99,1,2,3
90,1,3,4,3.65,9.03,2,2,3
91,1,3,3,8.26,11.75,1,1,3
92,2,4,4,4.67,10.64,1,2,4
93,1,3,,2.62,,4,2,3
94,2,3,2,4.05,5.31,1,2,3
95,2,4,3,3.47,9.55,2,1,4
96,2,3,4,2.44,10.54,2,1,3
97,2,4,,3.26,,4,1,4
98,1,4,,3.39,,4,2,4
99,2,3,,4.3,,4,1,3
100,1,3,,3.95,,4,2,3
101,1,3,4,7.45,11.12,2,2,3
