trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,3,,,,3,1,3
2,1,3,2,3.08,5.89,2,2,3
3,2,3,,,,3,1,3
4,1,3,3,6.79,8,1,1,3
5,2,3,4,4.14,5.33,2,1,3
6,2,4,4,3.26,3.92,1,2,4
7,2,4,4,2.9,3.87,1,2,4
8,1,4,1,4.53,5.62,1,1,4
9,1,3,1,2.9,3.73,1,1,3
10,1,4,4,3.17,3.93,1,1,4
11,2,4,4,2.94,4.72,1,2,4
12,1,4,,,,3,2,4
13,2,3,4,5.05,5.85,2,1,3
14,2,4,4,4.44,6.38,1,2,4
15,1,4,1,2.08,2.92,1,1,4
16,1,4,4,2.34,3.2,1,1,4
17,1,4,,,,3,2,4
18,1,3,1,2.13,4,1,1,3
19,1,4,4,5.84,6.69,1,1,4
20,2,3,3,4.29,5.12,1,2,3
21,1,3,4,3.99,4.74,2,2,3
22,1,4,4,4.76,5.38,1,1,4
23,2,4,4,4.07,4.83,1,2,4
24,1,4,4,2.12,3.89,1,1,4
25,1,4,4,2.15,2.88,1,1,4
26,2,4,4,7.66,8.39,1,2,4
27,1,4,2,3.88,4.9,2,2,4
28,1,4,4,2.51,3.31,1,1,4
29,1,3,4,3.96,4.63,2,2,3
30,2,4,3,5.8,6.63,2,1,4
31,1,4,1,2.25,3.02,1,1,4
32,1,4,4,3.82,4.56,1,1,4
33,2,3,2,7.66,8.54,1,2,3
34,1,3,4,2.36,3.16,2,2,3
35,2,4,4,3.29,4.02,1,2,4
36,2,3,,,,3,1,3
37,1,4,4,2.71,3.4,1,1,4
38,1,4,3,3.91,4.79,2,2,4
39,1,4,3,4.11,4.92,2,2,4
40,2,3,3,7.7,8.59,1,2,3
41,1,3,4,2.53,3.3,2,2,3
42,1,4,4,2.44,3.21,1,1,4
43,1,4,3,4.89,5.77,2,2,4
44,1,4,4,3.52,4.28,1,1,4
45,2,4,4,4.08,4.79,1,2,4
46,1,3,1,3.69,4.78,1,1,3
47,1,3,4,3.99,4.67,2,2,3
48,2,4,4,2.7,3.56,1,2,4
49,1,3,4,2.79,3.54,2,2,3
50,2,4,4,4,4.68,1,2,4
51,1,4,4,4.66,5.4,1,1,4
52,2,3,3,8.09,8.95,1,2,3
53,1,4,4,2.66,3.32,1,1,4
54,1,4,2,4.26,5.22,2,2,4
55,2,3,1,3.19,4.07,2,1,3
56,2,4,4,3.17,3.96,1,2,4
57,1,4,4,2.72,3.4,1,1,4
58,2,4,4,2.61,3.28,1,2,4
59,2,4,4,3.02,3.73,1,2,4
60,1,3,1,2.2,2.99,1,1,3
61,2,4,4,3.03,3.82,1,2,4
62,1,4,4,2.71,3.46,1,1,4
63,2,4,3,2.32,3.2,2,1,4
64,1,4,4,2.13,2.88,1,1,4
65,2,4,4,5.87,6.58,1,2,4
66,1,3,4,2.49,3.2,2,2,3
67,1,3,4,2.95,3.62,2,2,3
68,2,4,4,5.17,5.96,1,2,4
69,1,3,4,3.32,3.96,2,2,3
70,1,4,4,3.88,4.86,1,1,4
71,2,4,4,6.31,7.03,1,2,4
72,1,3,3,5.04,5.79,1,1,3
73,2,3,4,3.47,4.18,2,1,3
74,2,3,4,9.75,10.33,2,1,3
75,1,4,4,2.61,3.41,1,1,4
76,2,3,4,4.09,4.85,2,1,3
77,1,3,3,4.05,5.07,1,1,3
78,2,4,4,3.4,4.08,1,2,4
79,1,4,4,2.73,3.55,1,1,4
80,2,4,4,2.08,2.71,1,2,4
81,1,4,4,2.24,2.98,1,1,4
82,2,3,4,2.93,3.51,2,1,3
83,1,4,4,4.85,6.19,1,1,4
84,1,3,4,3.82,4.62,2,2,3
85,1,3,4,3.86,4.67,2,2,3
