trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,3,2,4.22,6.53,1,2,3
2,2,3,4,4.6,6.97,2,1,3
3,2,4,3,2.67,4.13,2,1,4
4,2,4,4,5.51,6.73,1,2,4
5,1,3,3,4.21,5.31,1,1,3
6,2,4,3,4.44,5.49,2,1,4
7,1,4,1,2.89,4.49,1,1,4
8,1,3,3,2.56,3.48,1,1,3
9,2,3,3,5.54,6.6,1,2,3
10,2,3,3,3.37,4.02,1,2,3
11,2,4,2,2.5,3.29,1,2,4
12,1,4,1,4.73,5.57,1,1,4
13,1,4,3,8.67,9.33,2,2,4
14,2,4,3,2.79,3.46,2,1,4
15,2,3,3,2.99,3.72,1,2,3
16,2,4,4,4.76,5.55,1,2,4
17,2,3,3,3.31,3.95,1,2,3
18,2,3,3,4.52,5.22,1,2,3
19,2,3,3,3.21,3.91,1,2,3
20,2,4,3,5.03,5.7,2,1,4
21,2,3,3,2.65,3.28,1,2,3
22,2,4,4,4.36,5.11,1,2,4
23,1,4,4,3.03,3.71,1,1,4
24,2,4,3,5.12,5.73,2,1,4
25,1,4,3,2.98,3.57,2,2,4
26,2,3,2,2.49,3.24,1,2,3
27,2,4,1,3.62,4.46,2,1,4
28,1,4,3,5.9,6.53,2,2,4
29,1,4,3,3.53,4.17,2,2,4
30,1,3,3,2.72,3.33,1,1,3
31,1,4,1,6.02,6.76,1,1,4
32,2,3,2,3.91,4.75,1,2,3
33,1,4,4,5.08,5.73,1,1,4
34,2,4,3,2.8,3.57,2,1,4
35,1,4,4,4.19,4.91,1,1,4
36,2,3,3,3.06,3.76,1,2,3
37,1,3,4,3.02,3.74,2,2,3
38,1,4,3,3.07,3.73,2,2,4
39,1,3,4,3.44,4.11,2,2,3
40,1,3,1,4.07,5.1,1,1,3
41,1,3,1,2.86,3.62,1,1,3
42,1,3,3,4.66,5.32,1,1,3
43,1,4,3,2.27,2.96,2,2,4
44,1,3,3,3.3,3.96,1,1,3
45,2,3,4,2.37,2.98,2,1,3
46,1,3,3,3.85,4.53,1,1,3
47,2,4,3,2.57,3.29,2,1,4
48,2,4,4,3.05,3.7,1,2,4
49,1,4,1,3.33,4.13,1,1,4
50,1,4,1,2.19,2.87,1,1,4
51,1,3,1,2.87,3.6,1,1,3
52,1,3,4,2.73,3.43,2,2,3
53,2,3,3,3.38,4.01,1,2,3
54,2,4,3,3.5,4.23,2,1,4
55,1,4,4,3.25,3.94,1,1,4
56,1,3,3,4.23,4.9,1,1,3
57,2,3,3,3.27,3.91,1,2,3
58,2,3,3,3.76,4.44,1,2,3
59,2,3,3,2.59,3.26,1,2,3
60,1,4,3,5.47,6.14,2,2,4
61,1,4,3,2.72,3.39,2,2,4
62,2,4,4,3.59,4.27,1,2,4
63,1,3,3,3.04,3.66,1,1,3
64,2,4,1,3.46,4.34,2,1,4
65,2,4,2,3.11,3.95,1,2,4
66,1,4,3,2.4,3.12,2,2,4
67,2,4,,,,3,1,4
68,2,4,3,2.38,3.06,2,1,4
69,1,3,3,3.46,4.13,1,1,3
70,2,3,3,2.36,3.06,1,2,3
71,1,3,3,3.59,4.22,1,1,3
72,1,4,3,3.35,4.02,2,2,4
73,1,3,3,4.83,5.55,1,1,3
74,1,4,4,5.61,6.29,1,1,4
75,2,4,4,3.18,3.81,1,2,4
76,1,4,,,,3,2,4
77,1,4,4,3.96,4.62,1,1,4
78,1,3,4,2.26,2.95,2,2,3
79,1,4,3,2.68,3.34,2,2,4
80,1,4,4,3.69,4.28,1,1,4
81,1,3,1,2.32,3.29,1,1,3
82,1,3,3,3.51,4.14,1,1,3
83,1,4,1,3.59,4.42,1,1,4
84,1,4,4,3.25,3.9,1,1,4
85,1,4,4,2.72,3.42,1,1,4
86,1,4,4,3.15,3.72,1,1,4
87,2,3,3,3.2,3.89,1,2,3
88,2,4,3,3.07,3.79,2,1,4
89,2,4,4,2.11,2.81,1,2,4
90,2,4,4,3.53,4.19,1,2,4
91,1,4,4,2.95,3.6,1,1,4
92,2,3,3,2.76,3.5,1,2,3
93,2,3,2,4.48,5.36,1,2,3
94,1,4,4,3.51,4.21,1,1,4
95,2,3,3,2.55,3.28,1,2,3
96,2,4,2,3.83,4.56,1,2,4
97,1,4,4,2.33,3.05,1,1,4
98,1,3,1,3.11,4.01,1,1,3
99,2,3,4,2.96,3.64,2,1,3
100,2,4,2,7.48,8.27,1,2,4
101,1,3,1,3.25,4.07,1,1,3
102,2,4,4,3.04,3.74,1,2,4
