trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,3,3,4.81,10.48,1,2,3
2,1,3,3,6.95,8.7,1,1,3
3,2,4,2,3.01,4.53,1,2,4
4,1,4,2,2.51,5.34,2,2,4
5,1,3,4,3.71,7.63,2,2,3
6,1,3,3,3.97,5.72,1,1,3
7,2,4,4,7.77,13.96,1,2,4
8,2,4,3,7.3,9.26,2,1,4
9,2,4,4,7.25,10.46,1,2,4
10,1,3,3,8.68,9.88,1,1,3
11,1,4,1,3.02,5.03,1,1,4
12,2,3,3,7.68,8.77,1,2,3
13,2,3,4,3.56,4.98,2,1,3
14,1,3,3,3.1,4.28,1,1,3
15,2,3,3,3.65,4.85,1,2,3
16,1,3,,7.25,,4,2,3
17,2,4,4,4.17,6.21,1,2,4
18,1,3,1,4.14,5.84,1,1,3
19,2,3,3,3.57,4.85,1,2,3
20,2,3,3,3.2,4.44,1,2,3
21,1,4,4,10.37,11.55,1,1,4
22,1,3,3,4.36,5.41,1,1,3
23,2,4,4,3.65,4.83,1,2,4
24,2,4,2,3.63,5.37,1,2,4
25,1,4,4,4.22,5.29,1,1,4
26,2,4,4,7.94,9.62,1,2,4
27,1,4,4,6.41,7.92,1,1,4
28,1,4,1,2.49,4.35,1,1,4
29,2,3,3,3.54,4.66,1,2,3
30,2,4,4,3.52,4.62,1,2,4
31,2,3,3,8.32,9.52,1,2,3
32,1,4,2,3.21,4.74,2,2,4
33,2,3,4,2.95,5.26,2,1,3
34,2,3,3,3.78,5.02,1,2,3
35,2,3,2,3.24,4.55,1,2,3
36,2,3,3,2.64,3.85,1,2,3
37,2,4,4,2.23,3.37,1,2,4
38,1,3,1,3.73,4.96,1,1,3
39,2,4,2,3,4.28,1,2,4
40,1,4,4,3.66,4.8,1,1,4
41,2,3,3,5.17,6.44,1,2,3
42,1,4,4,6.22,7.4,1,1,4
43,2,4,4,6.67,7.71,1,2,4
44,1,4,3,9.14,10.3,2,2,4
45,1,4,4,2.98,4.98,1,1,4
46,2,3,2,5.79,7.84,1,2,3
47,1,4,4,3.12,4.33,1,1,4
48,1,4,4,3.81,5.61,1,1,4
49,1,3,3,7.05,8.34,1,1,3
50,1,4,4,3.01,4.18,1,1,4
51,2,4,4,5.88,7.59,1,2,4
52,2,4,2,4.53,6.42,1,2,4
53,1,3,3,3.08,4.22,1,1,3
54,1,3,4,10.47,11.57,2,2,3
55,2,4,3,3.01,4.2,2,1,4
56,2,4,4,7.07,9.22,1,2,4
57,1,3,3,2.23,3.33,1,1,3
58,1,4,4,3.77,5.5,1,1,4
59,1,4,4,4.42,6.14,1,1,4
60,2,3,3,3.37,4.43,1,2,3
61,1,4,3,6.27,7.83,2,2,4
62,1,3,1,6.01,7.52,1,1,3
63,2,3,3,3.01,4.09,1,2,3
64,2,4,4,2.43,4.17,1,2,4
65,1,3,4,3.61,5.38,2,2,3
66,1,3,4,3.33,5.34,2,2,3
67,2,3,3,4.91,5.89,1,2,3
68,2,4,4,7.05,8.67,1,2,4
69,2,3,3,3.96,5.11,1,2,3
70,1,4,4,7.55,8.67,1,1,4
71,1,3,3,2.91,4.01,1,1,3
72,1,4,4,2.14,3.27,1,1,4
73,1,4,4,3.31,5.04,1,1,4
74,1,4,4,6.93,8.07,1,1,4
75,1,4,3,3.59,4.75,2,2,4
76,2,3,3,3.06,4.19,1,2,3
77,2,4,4,3.68,4.78,1,2,4
78,1,3,3,2.74,3.96,1,1,3
79,2,4,4,3.97,5.54,1,2,4
80,1,4,3,2.42,3.44,2,2,4
81,1,3,3,2.77,3.95,1,1,3
82,1,3,4,3.36,4.86,2,2,3
83,1,4,4,3.48,4.57,1,1,4
84,1,3,3,3.46,4.48,1,1,3
85,1,4,4,5.73,7.15,1,1,4
86,2,4,4,2.63,4.23,1,2,4
87,1,4,3,5.72,6.87,2,2,4
88,2,4,4,2.96,4.67,1,2,4
89,2,3,3,9.21,10.27,1,2,3
90,2,4,4,3.57,4.72,1,2,4
91,1,4,4,3.13,5.91,1,1,4
92,1,4,4,4.52,5.81,1,1,4
93,2,4,4,3.69,5.15,1,2,4
94,1,3,3,2.8,3.88,1,1,3
95,1,3,3,2.97,3.98,1,1,3
96,1,4,4,3.81,4.96,1,1,4
97,1,4,4,4.9,6.64,1,1,4
98,1,4,3,4.38,5.51,2,2,4
99,2,3,,,,3,1,3
100,2,3,3,9.59,11.09,1,2,3
101,1,4,,,,3,2,4
102,2,3,3,4.86,6.01,1,2,3
103,2,4,4,5.71,7.47,1,2,4
