trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,3,3,2.52,4.02,1,1,3
2,1,4,4,2.34,3.74,1,1,4
3,2,4,2,3.04,5.16,1,2,4
4,1,3,3,2.73,3.86,1,1,3
5,1,3,1,3.94,4.95,1,1,3
6,1,3,4,5.13,5.88,2,2,3
7,2,3,4,2.04,2.72,2,1,3
8,1,4,4,2.27,3.06,1,1,4
9,2,4,3,2.64,3.42,2,1,4
10,2,3,4,2.77,3.48,2,1,3
11,1,3,3,3.41,4.08,1,1,3
12,1,3,3,3.1,3.67,1,1,3
13,1,3,4,3.2,3.91,2,2,3
14,2,4,4,2.18,2.93,1,2,4
15,1,4,4,2.67,3.42,1,1,4
16,2,4,3,2.67,3.37,2,1,4
17,1,3,4,4.07,4.88,2,2,3
18,1,3,3,4.1,4.78,1,1,3
19,2,3,3,2.77,3.43,1,2,3
20,2,3,3,5.51,6.34,1,2,3
21,1,3,3,2.17,2.88,1,1,3
22,2,3,3,2.74,3.49,1,2,3
23,1,4,1,2.76,3.75,1,1,4
24,1,4,4,3.38,4.18,1,1,4
25,1,4,4,2.43,3.07,1,1,4
26,1,3,4,3.35,5.22,2,2,3
27,2,3,3,3.75,4.42,1,2,3
28,1,4,4,2.99,3.63,1,1,4
29,1,3,4,2.21,2.81,2,2,3
30,2,3,4,2.17,2.94,2,1,3
31,1,3,3,2.7,3.47,1,1,3
32,2,3,3,9.26,10.12,1,2,3
33,2,4,4,3.08,4.9,1,2,4
34,1,4,4,4.34,4.85,1,1,4
35,1,4,4,4.68,6.38,1,1,4
36,2,3,4,3.59,4.22,2,1,3
37,1,3,3,3.59,4.3,1,1,3
38,1,3,3,2,2.58,1,1,3
39,1,3,3,4.13,4.81,1,1,3
40,2,4,4,2.94,3.68,1,2,4
41,1,3,4,3.48,4.98,2,2,3
42,2,4,4,4.48,5.08,1,2,4
43,2,4,4,2,2.72,1,2,4
44,2,3,4,2.06,2.69,2,1,3
45,1,3,3,3.96,4.6,1,1,3
46,2,3,3,3.83,4.39,1,2,3
47,2,4,4,4.07,4.77,1,2,4
48,1,3,4,3.75,5.07,2,2,3
49,1,3,3,4.51,5.08,1,1,3
50,1,3,3,2.12,2.75,1,1,3
51,1,3,3,10.04,11,1,1,3
52,2,4,3,3.3,3.87,2,1,4
53,2,3,3,2.64,3.39,1,2,3
54,2,4,4,2.34,3.05,1,2,4
55,2,3,3,2.62,3.09,1,2,3
56,1,4,4,3.66,4.25,1,1,4
57,1,4,4,4.13,5.74,1,1,4
58,2,4,4,5.39,6.26,1,2,4
59,2,4,4,5.77,6.33,1,2,4
60,2,4,4,2.93,3.98,1,2,4
61,1,3,3,2.73,3.42,1,1,3
62,1,3,4,2.97,3.83,2,2,3
63,1,3,3,3.1,3.77,1,1,3
64,2,3,4,5.54,6.82,2,1,3
65,1,3,4,3.82,4.7,2,2,3
66,2,4,4,3.34,4.74,1,2,4
67,1,3,3,4.2,4.83,1,1,3
68,1,4,2,2.79,4.8,2,2,4
69,2,4,4,4.33,5.99,1,2,4
70,2,3,3,3.35,3.9,1,2,3
71,1,4,4,4.47,5.3,1,1,4
72,2,3,3,2.8,3.42,1,2,3
73,2,3,,,,3,1,3
74,1,4,4,4.8,5.36,1,1,4
75,2,3,,,,3,1,3
76,2,4,4,4.44,5.78,1,2,4
77,2,3,3,3.8,4.53,1,2,3
78,1,4,3,2.36,3.01,2,2,4
79,2,4,3,3.29,4.04,2,1,4
80,2,4,,,,3,1,4
81,1,4,4,2.88,4.64,1,1,4
82,1,3,,,,3,2,3
83,1,4,4,1.97,2.46,1,1,4
84,2,3,2,4.11,5.32,1,2,3
85,2,4,4,6.79,8.69,1,2,4
86,2,3,4,2.7,3.3,2,1,3
87,2,3,4,2.57,4.14,2,1,3
88,1,4,4,3.08,3.8,1,1,4
89,2,3,4,3.21,3.76,2,1,3
90,2,3,1,4,4.98,2,1,3
91,2,3,3,3.49,4.31,1,2,3
92,1,3,3,4.55,5.34,1,1,3
93,1,4,3,7.51,8.24,2,2,4
94,1,4,4,8.82,9.55,1,1,4
95,1,4,4,3.48,5.08,1,1,4
96,2,4,4,3.24,4.31,1,2,4
97,2,3,3,4.52,5.23,1,2,3
98,2,4,4,3.11,4.58,1,2,4
99,2,4,4,2.85,3.52,1,2,4
100,2,3,3,3.93,4.57,1,2,3
101,2,4,4,3.13,3.77,1,2,4
102,2,4,4,2.31,3.93,1,2,4
103,2,3,3,2.7,3.4,1,2,3
104,1,4,4,2.57,3.25,1,1,4
105,1,4,1,8.15,9.19,1,1,4
106,2,3,3,5.31,6.06,1,2,3
