trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,4,4,4.43,5.43,1,1,4
2,1,4,3,4.31,5.46,2,2,4
3,2,3,4,3.14,4.02,2,1,3
4,2,4,,,,3,1,4
5,2,4,,,,3,1,4
6,2,4,,3.46,,4,1,4
7,1,4,3,3.13,4,2,2,4
8,1,4,4,4.91,5.83,1,1,4
9,2,4,4,2.42,3.23,1,2,4
10,2,3,3,2.73,3.64,1,2,3
11,1,4,,2.64,,4,2,4
12,2,4,2,5.91,7.65,1,2,4
13,1,4,2,3.75,4.85,2,2,4
14,1,3,3,2.74,3.53,1,1,3
15,2,3,3,4.26,5.14,1,2,3
16,2,4,2,2.09,3.2,1,2,4
17,1,4,4,6.36,7.22,1,1,4
18,1,4,1,4.17,5.29,1,1,4
19,1,4,3,3.58,4.55,2,2,4
20,1,3,2,2.13,3.35,2,2,3
21,1,4,1,4.27,5.22,1,1,4
22,2,4,2,2.77,3.98,1,2,4
23,1,4,4,3.81,4.89,1,1,4
24,1,3,3,4.7,5.51,1,1,3
25,1,4,2,3.12,4.48,2,2,4
26,2,4,2,2.12,3.12,1,2,4
27,2,4,2,4.3,5.53,1,2,4
28,1,4,1,3.02,4.15,1,1,4
29,1,3,4,2.61,3.48,2,2,3
30,2,3,3,5.73,6.56,1,2,3
31,2,4,4,2.09,3.02,1,2,4
32,2,4,1,2.21,3.21,2,1,4
33,1,4,4,2.11,3,1,1,4
34,1,4,3,3.05,3.9,2,2,4
35,1,4,4,2.08,2.9,1,1,4
36,1,4,3,4.41,5.25,2,2,4
37,2,3,4,2.73,3.7,2,1,3
38,2,4,4,2.97,3.8,1,2,4
39,2,4,4,2.76,3.8,1,2,4
40,1,4,3,2.32,3.1,2,2,4
41,1,4,1,4.14,5.15,1,1,4
42,1,4,4,3.04,3.97,1,1,4
43,2,4,,,,3,1,4
44,1,4,4,2.19,3.09,1,1,4
45,2,4,4,3.5,4.4,1,2,4
46,1,3,4,3.17,4.11,2,2,3
47,2,4,,,,3,1,4
48,2,3,4,2.89,3.65,2,1,3
49,2,3,2,3.4,4.72,1,2,3
50,2,3,3,5.34,6.32,1,2,3
51,2,4,4,6.79,7.78,1,2,4
52,1,4,4,2.49,3.41,1,1,4
53,2,3,1,3.61,4.5,2,1,3
54,1,4,4,3.72,4.69,1,1,4
55,1,4,3,2.42,3.21,2,2,4
56,1,4,3,3.06,3.86,2,2,4
57,1,3,4,3.49,4.29,2,2,3
58,1,3,4,4.51,5.33,2,2,3
59,2,4,4,3.11,4.01,1,2,4
60,2,3,2,5.79,7.19,1,2,3
61,1,3,3,2.73,3.64,1,1,3
62,2,4,1,9.51,10.67,2,1,4
63,1,3,,7.27,,4,2,3
64,1,4,4,3.04,4.01,1,1,4
65,1,4,1,2.44,3.3,1,1,4
66,2,4,4,3.66,4.5,1,2,4
67,2,3,3,2.26,3.11,1,2,3
68,1,4,4,6.24,7.02,1,1,4
69,2,3,2,3.11,4.27,1,2,3
70,1,4,3,3.89,4.81,2,2,4
71,2,4,1,4.15,5.32,2,1,4
72,2,4,3,3.11,3.94,2,1,4
73,2,3,2,2.23,3.35,1,2,3
74,1,3,1,2.77,3.81,1,1,3
75,1,4,4,3.4,4.34,1,1,4
76,2,3,3,4.75,5.71,1,2,3
77,1,4,3,3.38,4.29,2,2,4
78,2,4,3,2.63,3.6,2,1,4
79,1,4,2,3.5,4.7,2,2,4
80,1,4,2,5.03,6.18,2,2,4
81,2,4,4,2.89,3.79,1,2,4
82,1,3,3,2.95,3.8,1,1,3
83,2,4,4,4.21,5,1,2,4
84,1,3,2,5.61,6.47,2,2,3
85,2,4,4,5.46,6.18,1,2,4
86,1,3,4,7.85,8.63,2,2,3
87,1,4,4,2.83,3.57,1,1,4
88,1,4,4,3.61,4.39,1,1,4
89,1,3,2,4.41,5.41,2,2,3
90,1,3,3,7.17,8.06,1,1,3
91,1,4,4,2.77,3.54,1,1,4
92,1,4,4,4.52,5.33,1,1,4
93,2,4,3,2.69,3.48,2,1,4
