stage,day in stage,trial,A1o,A1c,A2o,A2c,A3o,A3c,A4o,A4c,action,reward,reward_type,initial_motivation
1,4,31,1,0,0,1,0,1,1,0,4,1.0,2,food
1,4,32,1,1,0,0,1,1,0,0,1,1.0,1,food
1,4,33,0,1,1,0,0,1,1,0,1,0.0,1,food
1,4,34,0,0,1,1,0,0,1,1,4,1.0,2,food
1,4,35,1,0,0,1,1,0,0,1,1,1.0,1,food
1,4,36,0,1,1,0,0,1,1,0,3,0.0,2,food
1,4,37,1,1,0,0,0,0,1,1,1,1.0,1,food
1,4,38,1,0,0,1,0,1,1,0,1,1.0,1,food
1,4,39,1,1,0,0,1,1,0,0,1,1.0,1,food
1,4,40,0,1,1,0,1,0,0,1,1,0.0,1,food
1,4,41,1,0,0,1,0,1,1,0,1,1.0,1,food
1,4,42,1,0,0,1,0,1,1,0,1,1.0,1,food
1,4,43,1,0,0,1,1,0,0,1,4,0.0,2,food
1,4,44,1,0,0,1,0,1,1,0,1,1.0,1,food
1,4,45,0,0,1,1,1,1,0,0,2,1.0,1,food
1,4,46,0,0,1,1,0,0,1,1,2,1.0,1,food
1,4,47,0,1,1,0,1,0,0,1,1,0.0,1,food
1,4,48,0,1,1,0,0,1,1,0,4,1.0,2,food
1,4,49,1,0,0,1,1,0,0,1,1,1.0,1,food
1,4,50,1,0,0,1,0,1,1,0,4,1.0,2,food
1,4,51,1,0,0,1,0,1,1,0,1,1.0,1,food
1,4,52,1,0,0,1,1,0,0,1,3,1.0,2,food
1,4,53,0,0,1,1,0,0,1,1,2,1.0,1,food
1,4,54,1,0,0,1,0,1,1,0,1,1.0,1,food
1,4,55,0,1,1,0,1,0,0,1,1,0.0,1,food
1,4,56,0,0,1,1,1,1,0,0,1,0.0,1,food
1,4,57,0,1,1,0,1,0,0,1,4,0.0,2,food
1,4,58,1,1,0,0,1,1,0,0,1,1.0,1,food
1,4,59,1,1,0,0,0,0,1,1,1,1.0,1,food
1,4,60,0,0,1,1,1,1,0,0,1,0.0,1,food
1,4,61,1,0,0,1,0,1,1,0,1,1.0,1,food
1,4,62,1,0,0,1,1,0,0,1,1,1.0,1,food
1,4,63,0,0,1,1,0,0,1,1,2,1.0,1,food
1,4,64,1,1,0,0,0,0,1,1,2,0.0,1,food
1,4,65,1,1,0,0,1,1,0,0,1,1.0,1,food
1,4,66,0,0,1,1,0,0,1,1,1,0.0,1,food
1,4,67,1,1,0,0,0,0,1,1,1,1.0,1,food
1,4,68,1,1,0,0,1,1,0,0,1,1.0,1,food
1,4,69,0,0,1,1,0,0,1,1,1,0.0,1,food
1,4,70,1,1,0,0,1,1,0,0,1,1.0,1,food
1,4,71,0,1,1,0,0,1,1,0,2,1.0,1,food
1,4,72,0,0,1,1,1,1,0,0,1,0.0,1,food
1,4,73,1,1,0,0,1,1,0,0,1,1.0,1,food
1,4,74,1,1,0,0,1,1,0,0,1,1.0,1,food
1,4,75,1,0,0,1,0,1,1,0,2,0.0,1,food
1,4,76,1,1,0,0,0,0,1,1,1,1.0,1,food
1,4,77,1,1,0,0,1,1,0,0,1,1.0,1,food
1,4,78,1,1,0,0,0,0,1,1,1,1.0,1,food
1,4,79,1,1,0,0,0,0,1,1,1,1.0,1,food
1,4,80,0,1,1,0,0,1,1,0,1,0.0,1,food
1,4,81,0,0,1,1,0,0,1,1,2,1.0,1,food
1,4,82,1,1,0,0,1,1,0,0,1,1.0,1,food
1,4,83,0,0,1,1,0,0,1,1,1,0.0,1,food
1,4,84,1,1,0,0,1,1,0,0,1,1.0,1,food
1,4,85,1,0,0,1,0,1,1,0,1,1.0,1,food
1,4,86,1,1,0,0,0,0,1,1,1,1.0,1,food
1,4,87,0,1,1,0,1,0,0,1,2,1.0,1,food
1,4,88,1,1,0,0,1,1,0,0,1,1.0,1,food
1,4,89,1,1,0,0,1,1,0,0,1,1.0,1,food
1,4,90,0,1,1,0,0,1,1,0,2,1.0,1,food
1,4,91,0,1,1,0,0,1,1,0,1,0.0,1,food
1,4,92,0,0,1,1,1,1,0,0,1,0.0,1,food
1,4,93,1,1,0,0,1,1,0,0,1,1.0,1,food
1,4,94,1,0,0,1,1,0,0,1,1,1.0,1,food
1,4,95,0,0,1,1,0,0,1,1,2,1.0,1,food
1,4,96,0,0,1,1,1,1,0,0,1,0.0,1,food
1,4,97,1,0,0,1,0,1,1,0,1,1.0,1,food
1,4,98,1,0,0,1,0,1,1,0,1,1.0,1,food
1,4,99,0,1,1,0,0,1,1,0,1,0.0,1,food
1,4,100,1,1,0,0,1,1,0,0,1,1.0,1,food
1,4,101,0,1,1,0,0,1,1,0,1,0.0,1,food
1,5,1,1,1,0,0,1,1,0,0,3,1.0,2,food
1,5,2,0,0,1,1,0,0,1,1,3,0.0,2,food
1,5,3,0,0,1,1,1,1,0,0,1,0.0,1,food
1,5,4,1,1,0,0,0,0,1,1,1,1.0,1,food
1,5,5,0,0,1,1,0,0,1,1,1,0.0,1,food
1,5,6,1,0,0,1,1,0,0,1,1,1.0,1,food
1,5,7,0,0,1,1,1,1,0,0,1,0.0,1,food
1,5,8,1,0,0,1,1,0,0,1,1,1.0,1,food
1,5,9,1,0,0,1,0,1,1,0,1,1.0,1,food
1,5,10,0,1,1,0,1,0,0,1,1,0.0,1,food
1,5,11,1,0,0,1,1,0,0,1,1,1.0,1,food
1,5,12,0,0,1,1,1,1,0,0,1,0.0,1,food
1,5,13,0,0,1,1,0,0,1,1,2,1.0,1,food
1,5,14,0,0,1,1,1,1,0,0,1,0.0,1,food
1,5,15,0,0,1,1,1,1,0,0,1,0.0,1,food
1,5,16,0,1,1,0,0,1,1,0,1,0.0,1,food
1,5,17,0,0,1,1,1,1,0,0,2,1.0,1,food
1,5,18,0,0,1,1,0,0,1,1,1,0.0,1,food
1,5,19,0,1,1,0,1,0,0,1,1,0.0,1,food
1,5,20,0,0,1,1,1,1,0,0,1,0.0,1,food
1,5,21,0,1,1,0,1,0,0,1,2,1.0,1,food
1,5,22,0,1,1,0,1,0,0,1,1,0.0,1,food
1,5,23,0,1,1,0,1,0,0,1,2,1.0,1,food
1,5,24,0,0,1,1,1,1,0,0,1,0.0,1,food
1,5,25,1,1,0,0,1,1,0,0,2,0.0,1,food
1,5,26,1,1,0,0,0,0,1,1,1,1.0,1,food
1,5,27,0,0,1,1,1,1,0,0,1,0.0,1,food
1,5,28,0,0,1,1,0,0,1,1,1,0.0,1,food
1,5,29,0,1,1,0,0,1,1,0,2,1.0,1,food
1,5,30,1,0,0,1,0,1,1,0,4,1.0,2,food
1,5,31,1,0,0,1,1,0,0,1,4,0.0,2,food
1,5,32,1,0,0,1,0,1,1,0,2,0.0,1,food
1,5,33,1,0,0,1,1,0,0,1,2,0.0,1,food
1,5,34,0,0,1,1,0,0,1,1,4,1.0,2,food
1,5,35,1,1,0,0,1,1,0,0,1,1.0,1,food
1,5,36,1,1,0,0,0,0,1,1,1,1.0,1,food
1,5,37,0,1,1,0,0,1,1,0,1,0.0,1,food
1,5,38,1,0,0,1,1,0,0,1,1,1.0,1,food
1,5,39,0,0,1,1,1,1,0,0,1,0.0,1,food
1,5,40,1,0,0,1,1,0,0,1,2,0.0,1,food
1,5,41,0,0,1,1,1,1,0,0,2,1.0,1,food
1,5,42,0,0,1,1,0,0,1,1,2,1.0,1,food
1,5,43,1,0,0,1,1,0,0,1,2,0.0,1,food
1,5,44,0,1,1,0,1,0,0,1,2,1.0,1,food
1,5,45,1,0,0,1,1,0,0,1,2,0.0,1,food
1,5,46,1,0,0,1,1,0,0,1,2,0.0,1,food
1,5,47,1,1,0,0,1,1,0,0,1,1.0,1,food
1,5,48,1,1,0,0,1,1,0,0,1,1.0,1,food
1,5,49,1,0,0,1,0,1,1,0,2,0.0,1,food
1,5,50,0,0,1,1,1,1,0,0,1,0.0,1,food
1,5,51,0,0,1,1,1,1,0,0,2,1.0,1,food
1,5,52,1,0,0,1,1,0,0,1,2,0.0,1,food
1,5,53,0,0,1,1,1,1,0,0,1,0.0,1,food
1,5,54,0,0,1,1,1,1,0,0,2,1.0,1,food
1,5,55,1,0,0,1,0,1,1,0,1,1.0,1,food
1,5,56,1,0,0,1,0,1,1,0,2,0.0,1,food
1,5,57,0,0,1,1,1,1,0,0,1,0.0,1,food
1,5,58,0,0,1,1,1,1,0,0,2,1.0,1,food
1,5,59,1,1,0,0,1,1,0,0,2,0.0,1,food
1,5,60,0,0,1,1,1,1,0,0,2,1.0,1,food
1,5,61,1,1,0,0,0,0,1,1,2,0.0,1,food
1,5,62,0,0,1,1,0,0,1,1,3,0.0,2,food
1,5,63,0,0,1,1,1,1,0,0,1,0.0,1,food
1,5,64,0,1,1,0,0,1,1,0,2,1.0,1,food
1,5,65,0,1,1,0,1,0,0,1,2,1.0,1,food
1,5,66,0,0,1,1,0,0,1,1,2,1.0,1,food
1,5,67,1,0,0,1,0,1,1,0,2,0.0,1,food
1,5,68,0,1,1,0,0,1,1,0,2,1.0,1,food
1,5,69,1,0,0,1,1,0,0,1,2,0.0,1,food
1,5,70,0,1,1,0,1,0,0,1,2,1.0,1,food
1,5,71,1,1,0,0,1,1,0,0,2,0.0,1,food
1,5,72,1,0,0,1,1,0,0,1,3,1.0,2,food
1,5,73,0,1,1,0,0,1,1,0,1,0.0,1,food
1,5,74,0,0,1,1,0,0,1,1,2,1.0,1,food
1,5,75,0,0,1,1,0,0,1,1,0,,0,food
1,5,76,1,1,0,0,0,0,1,1,0,,0,food
1,6,1,0,1,1,0,1,0,0,1,1,0.0,1,food
1,6,2,1,1,0,0,1,1,0,0,1,1.0,1,food
1,6,3,0,0,1,1,1,1,0,0,2,1.0,1,food
1,6,4,0,1,1,0,1,0,0,1,3,1.0,2,food
1,6,5,1,0,0,1,1,0,0,1,4,0.0,2,food
1,6,6,1,1,0,0,1,1,0,0,1,1.0,1,food
1,6,7,1,0,0,1,1,0,0,1,2,0.0,1,food
1,6,8,1,0,0,1,1,0,0,1,1,1.0,1,food
1,6,9,1,1,0,0,1,1,0,0,3,1.0,2,food
1,6,10,0,1,1,0,1,0,0,1,1,0.0,1,food
1,6,11,1,0,0,1,0,1,1,0,1,1.0,1,food
1,6,12,0,1,1,0,0,1,1,0,2,1.0,1,food
1,6,13,1,1,0,0,0,0,1,1,2,0.0,1,food
1,6,14,0,1,1,0,1,0,0,1,2,1.0,1,food
1,6,15,1,1,0,0,1,1,0,0,3,1.0,2,food
1,6,16,1,0,0,1,1,0,0,1,3,1.0,2,food
1,6,17,1,1,0,0,0,0,1,1,3,0.0,2,food
1,6,18,1,1,0,0,0,0,1,1,1,1.0,1,food
1,6,19,1,0,0,1,1,0,0,1,1,1.0,1,food
1,6,20,1,1,0,0,1,1,0,0,2,0.0,1,food
1,6,21,1,1,0,0,1,1,0,0,3,1.0,2,food
1,6,22,0,0,1,1,0,0,1,1,1,0.0,1,food
1,6,23,0,1,1,0,0,1,1,0,2,1.0,1,food
1,6,24,1,1,0,0,0,0,1,1,1,1.0,1,food
1,6,25,1,0,0,1,1,0,0,1,1,1.0,1,food
1,6,26,1,1,0,0,0,0,1,1,1,1.0,1,food
1,6,27,0,1,1,0,1,0,0,1,2,1.0,1,food
1,6,28,1,0,0,1,0,1,1,0,1,1.0,1,food
1,6,29,1,1,0,0,0,0,1,1,1,1.0,1,food
1,6,30,1,1,0,0,0,0,1,1,2,0.0,1,food
1,6,31,1,1,0,0,0,0,1,1,2,0.0,1,food
1,6,32,0,1,1,0,0,1,1,0,2,1.0,1,food
1,6,33,0,1,1,0,1,0,0,1,2,1.0,1,food
1,6,34,1,0,0,1,1,0,0,1,2,0.0,1,food
1,6,35,0,0,1,1,1,1,0,0,2,1.0,1,food
1,6,36,1,1,0,0,0,0,1,1,1,1.0,1,food
1,6,37,0,0,1,1,1,1,0,0,2,1.0,1,food
1,6,38,1,1,0,0,0,0,1,1,1,1.0,1,food
1,6,39,0,0,1,1,1,1,0,0,2,1.0,1,food
1,6,40,1,1,0,0,1,1,0,0,4,0.0,2,food
1,6,41,1,0,0,1,1,0,0,1,4,0.0,2,food
1,6,42,0,0,1,1,0,0,1,1,2,1.0,1,food
1,6,43,1,0,0,1,1,0,0,1,1,1.0,1,food
1,6,44,0,0,1,1,1,1,0,0,2,1.0,1,food
1,6,45,0,1,1,0,1,0,0,1,2,1.0,1,food
1,6,46,0,0,1,1,0,0,1,1,2,1.0,1,food
1,6,47,1,1,0,0,1,1,0,0,1,1.0,1,food
1,6,48,0,1,1,0,0,1,1,0,2,1.0,1,food
1,6,49,0,1,1,0,1,0,0,1,2,1.0,1,food
1,6,50,1,1,0,0,0,0,1,1,2,0.0,1,food
1,6,51,1,0,0,1,0,1,1,0,2,0.0,1,food
1,6,52,0,0,1,1,0,0,1,1,2,1.0,1,food
1,6,53,0,1,1,0,1,0,0,1,2,1.0,1,food
1,6,54,1,0,0,1,0,1,1,0,1,1.0,1,food
1,6,55,0,0,1,1,0,0,1,1,2,1.0,1,food
1,6,56,0,0,1,1,0,0,1,1,2,1.0,1,food
1,6,57,1,0,0,1,0,1,1,0,1,1.0,1,food
1,6,58,0,0,1,1,1,1,0,0,2,1.0,1,food
1,6,59,1,0,0,1,0,1,1,0,2,0.0,1,food
1,6,60,0,0,1,1,0,0,1,1,2,1.0,1,food
1,6,61,1,1,0,0,1,1,0,0,1,1.0,1,food
1,6,62,0,1,1,0,1,0,0,1,1,0.0,1,food
1,6,63,1,1,0,0,1,1,0,0,1,1.0,1,food
1,6,64,1,1,0,0,1,1,0,0,1,1.0,1,food
1,6,65,0,0,1,1,0,0,1,1,2,1.0,1,food
1,6,66,1,1,0,0,1,1,0,0,1,1.0,1,food
1,6,67,1,0,0,1,0,1,1,0,2,0.0,1,food
1,6,68,1,1,0,0,1,1,0,0,1,1.0,1,food
1,6,69,0,1,1,0,0,1,1,0,2,1.0,1,food
1,6,70,1,0,0,1,1,0,0,1,1,1.0,1,food
1,6,71,0,1,1,0,0,1,1,0,2,1.0,1,food
1,6,72,1,0,0,1,0,1,1,0,1,1.0,1,food
1,6,73,1,1,0,0,0,0,1,1,1,1.0,1,food
1,6,74,1,1,0,0,0,0,1,1,1,1.0,1,food
1,6,75,1,1,0,0,1,1,0,0,1,1.0,1,food
1,6,76,0,0,1,1,0,0,1,1,2,1.0,1,food
1,6,77,1,0,0,1,0,1,1,0,1,1.0,1,food
1,6,78,0,0,1,1,0,0,1,1,4,1.0,2,food
1,6,79,0,0,1,1,1,1,0,0,3,1.0,2,food
1,6,80,0,0,1,1,0,0,1,1,2,1.0,1,food
1,7,1,1,1,0,0,0,0,1,1,3,0.0,2,food
1,7,2,0,1,1,0,0,1,1,0,1,0.0,1,food
1,7,3,0,0,1,1,1,1,0,0,2,1.0,1,food
1,7,4,0,1,1,0,1,0,0,1,2,1.0,1,food
1,7,5,1,0,0,1,0,1,1,0,1,1.0,1,food
1,7,6,0,1,1,0,1,0,0,1,1,0.0,1,food
1,7,7,0,1,1,0,0,1,1,0,2,1.0,1,food
1,7,8,1,1,0,0,1,1,0,0,3,1.0,2,food
1,7,9,1,0,0,1,0,1,1,0,3,0.0,2,food
1,7,10,1,1,0,0,1,1,0,0,1,1.0,1,food
1,7,11,0,0,1,1,0,0,1,1,4,1.0,2,food
1,7,12,0,0,1,1,0,0,1,1,2,1.0,1,food
1,7,13,1,1,0,0,1,1,0,0,1,1.0,1,food
1,7,14,1,1,0,0,1,1,0,0,1,1.0,1,food
