trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,3,3,3.03,4.1,1,1,3
2,1,4,4,4.3,5.21,1,1,4
3,1,4,1,3.06,3.88,1,1,4
4,2,4,2,3.18,4.18,,1,4
5,1,4,4,4.91,6.27,1,1,4
6,2,3,3,2.53,3.22,1,2,3
7,1,3,1,5.65,6.47,1,1,3
8,1,4,1,2.88,3.45,1,1,4
9,1,3,4,9.15,10.1,2,2,3
10,1,4,2,2.91,3.59,2,2,4
11,1,3,1,2.35,2.93,1,1,3
12,1,4,2,4.75,5.34,2,2,4
13,1,4,3,3.63,4.73,2,2,4
14,1,4,1,2.51,3.78,1,1,4
15,2,3,2,6.75,7.71,1,2,3
16,2,4,1,4.34,5.03,2,1,4
17,1,4,4,3.06,3.97,1,1,4
18,1,4,1,2.96,3.61,1,1,4
19,2,4,2,4.75,5.44,1,2,4
20,2,3,1,4.58,5.16,2,1,3
21,2,3,2,8.45,9.44,1,2,3
22,1,3,2,3.05,3.65,2,2,3
23,2,4,2,3.02,3.72,1,2,4
24,1,3,4,2.31,4.54,2,2,3
25,2,4,,,,3,1,4
26,2,4,2,5.29,6.68,1,2,4
27,1,4,2,2.27,2.93,2,2,4
28,1,3,2,2.19,2.81,2,2,3
29,1,4,3,2.19,2.9,2,2,4
30,1,3,1,2.18,3.58,1,1,3
31,2,4,1,5.31,5.92,2,1,4
32,2,3,1,4.11,4.71,2,1,3
33,2,3,2,1.69,2.03,,1,3
34,1,4,2,2.33,3.52,,2,4
35,1,3,1,4.04,4.67,1,1,3
36,1,4,1,3.11,3.94,1,1,4
37,2,4,1,4.89,5.5,2,1,4
38,1,4,2,1.89,2.72,,2,4
39,2,3,1,3.54,4.12,2,1,3
40,1,3,1,4.23,5.01,1,1,3
41,2,4,2,8.64,9.54,1,2,4
42,2,4,1,3.26,3.84,2,1,4
43,2,3,1,3.43,4.05,2,1,3
44,1,4,1,3.88,4.46,1,1,4
45,2,4,1,2.25,3.1,2,1,4
46,2,4,2,2.48,3.13,1,2,4
47,2,3,2,2.53,3.38,1,2,3
48,1,3,1,2.81,3.38,1,1,3
49,1,3,1,5.26,5.9,1,1,3
50,1,3,2,3.52,4.12,2,2,3
51,1,3,1,2.38,3.18,1,1,3
52,2,4,1,2.79,3.35,2,1,4
53,1,4,1,3.1,3.89,1,1,4
54,2,4,2,2.89,3.55,1,2,4
55,1,4,1,2.29,2.87,1,1,4
56,1,4,1,3.42,4.19,1,1,4
57,1,3,1,2.99,3.55,1,1,3
58,1,3,2,3.04,3.64,2,2,3
59,2,3,2,4.69,5.44,1,2,3
60,2,4,2,4.86,5.72,1,2,4
61,2,4,,,,3,1,4
62,2,4,1,2.72,3.47,2,1,4
63,2,3,1,2.77,3.81,2,1,3
64,1,4,2,2.66,3.28,2,2,4
65,2,3,2,5.11,5.7,1,2,3
66,2,4,1,2.36,2.97,2,1,4
67,2,3,2,3.49,4.37,,1,3
68,2,3,1,2.04,2.87,2,1,3
69,2,3,1,2.68,3.29,2,1,3
70,2,4,2,7.39,8.29,,1,4
71,1,3,1,3.09,3.7,1,1,3
72,2,3,1,3.27,4.08,2,1,3
73,1,4,2,3.63,4.44,,2,4
74,2,3,1,3.22,3.89,2,1,3
75,1,4,1,3.33,3.96,1,1,4
76,1,3,1,3.84,5.13,1,1,3
77,2,4,2,3.42,4.03,1,2,4
78,2,4,1,3.44,4.07,2,1,4
79,1,3,2,2.15,4.01,2,2,3
80,1,3,1,2.17,3.94,1,1,3
81,2,4,1,2.37,2.97,2,1,4
82,1,4,2,2.12,2.73,2,2,4
83,2,3,1,2.88,3.72,2,1,3
84,1,3,2,5.03,5.72,2,2,3
85,1,3,1,2.33,3.63,1,1,3
86,1,4,1,3.28,4.46,1,1,4
87,1,4,2,2.85,3.48,2,2,4
88,2,4,1,3.99,4.59,2,1,4
89,2,3,1,3.17,3.92,2,1,3
90,1,4,2,1.56,3.27,2,2,4
91,1,3,1,3.57,4.17,1,1,3
92,1,3,2,3.69,4.3,2,2,3
93,2,3,1,2.11,3.87,2,1,3
94,2,3,2,3.69,4.48,1,2,3
95,1,4,1,2.85,3.88,1,1,4
96,2,3,1,3.11,3.69,2,1,3
97,1,4,1,6.4,7,1,1,4
98,2,3,2,2.81,3.77,1,2,3
99,1,3,1,2.42,3.21,1,1,3
100,1,3,1,3.05,3.67,1,1,3
101,2,3,1,3.21,3.81,2,1,3
102,2,3,2,2.22,3.67,1,2,3
103,1,4,1,2.26,3.21,1,1,4
104,1,3,,2.65,,4,2,3
105,2,3,1,2.14,2.99,2,1,3
106,1,3,1,2.8,3.66,1,1,3
107,2,4,2,3.2,4.08,1,2,4
108,1,3,1,2.83,3.5,1,1,3
109,2,3,1,2.77,3.87,2,1,3
110,1,3,1,2.94,3.58,1,1,3
111,2,4,3,3.05,3.88,2,1,4
112,2,4,1,2.21,3.01,2,1,4
113,2,4,1,2.77,3.41,2,1,4
114,1,3,2,3.46,4.39,2,2,3
115,2,4,4,3.65,4.96,1,2,4
116,2,4,1,3.38,4.02,2,1,4
117,2,4,3,4.03,4.77,2,1,4
118,1,3,1,6.78,7.5,1,1,3
119,2,4,2,2.93,3.83,1,2,4
120,1,3,1,6.29,6.91,1,1,3
