trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,3,1,2.9,3.56,1,1,3
2,1,3,2,2.37,3.04,2,2,3
3,2,4,2,5.21,5.97,1,2,4
4,1,4,1,2.39,3.04,1,1,4
5,2,4,2,5.16,5.8,1,2,4
6,2,3,1,2.9,3.56,2,1,3
7,1,4,1,2.32,3,1,1,4
8,2,3,1,2.77,3.45,2,1,3
9,2,4,2,3.13,3.83,1,2,4
10,1,4,,,,3,2,4
11,2,3,2,2.25,2.86,1,2,3
12,1,4,1,2.9,3.57,1,1,4
13,2,4,2,3.22,3.85,1,2,4
14,2,3,2,3.3,4.07,1,2,3
15,1,3,1,3.07,3.76,1,1,3
16,2,4,2,2.45,3.09,1,2,4
17,2,3,1,2.89,3.5,2,1,3
18,1,3,2,2.56,3.23,2,2,3
19,1,4,1,2.81,3.48,1,1,4
20,2,4,2,2.54,3.16,1,2,4
21,1,4,2,2.25,2.96,2,2,4
22,2,3,1,2.32,3.09,2,1,3
23,1,4,1,6.34,7.11,1,1,4
24,1,3,2,3.04,3.78,2,2,3
25,1,3,1,2.36,3.02,1,1,3
26,1,3,1,2.36,2.98,1,1,3
27,1,4,1,2.68,3.31,1,1,4
28,2,4,2,2.81,3.46,1,2,4
29,1,4,1,2.75,3.43,1,1,4
30,1,3,1,2.92,3.88,1,1,3
31,2,3,2,4.34,5.04,1,2,3
32,1,3,1,3.09,3.65,1,1,3
33,1,3,2,2.5,3.17,2,2,3
34,1,3,1,2.16,2.87,1,1,3
35,1,3,1,2.74,3.51,1,1,3
36,1,3,2,2.54,3.2,2,2,3
37,1,3,1,3.04,3.68,1,1,3
38,2,4,1,2.82,3.5,2,1,4
39,2,3,2,5.48,6.14,1,2,3
40,2,4,2,2.46,3.12,1,2,4
41,2,3,1,2.9,3.57,2,1,3
42,1,4,1,3.69,4.29,1,1,4
43,1,4,1,2.48,3.16,1,1,4
44,2,3,1,3.36,4.01,2,1,3
45,1,3,2,2.22,2.92,2,2,3
46,1,3,1,3.78,4.42,1,1,3
47,1,3,1,5,5.66,1,1,3
48,1,3,1,2.88,3.81,1,1,3
49,1,3,1,2.65,3.42,1,1,3
50,1,4,1,3.11,3.93,1,1,4
51,2,4,2,3.12,3.97,1,2,4
52,2,3,2,4.66,5.27,1,2,3
53,1,4,2,2.95,3.66,2,2,4
54,1,3,1,3,3.68,1,1,3
55,2,4,2,3.42,4.09,1,2,4
56,1,4,1,2.74,3.3,1,1,4
57,1,3,2,2.31,2.98,2,2,3
58,1,4,1,2.45,3.09,1,1,4
59,2,4,2,2.39,3.05,1,2,4
60,2,4,1,2.62,3.22,2,1,4
61,2,3,2,2.57,3.37,1,2,3
62,1,4,2,2.68,3.35,2,2,4
63,1,3,1,3.12,3.75,1,1,3
64,1,4,1,2.13,2.84,1,1,4
65,1,4,1,4.73,5.44,1,1,4
66,2,3,2,4.44,5.11,1,2,3
67,1,3,1,3.06,3.72,1,1,3
68,2,3,2,4,4.69,1,2,3
69,1,3,1,2.62,3.63,1,1,3
70,1,3,1,2.33,3.07,1,1,3
71,2,3,2,4.09,4.67,1,2,3
72,1,3,1,4.4,5.11,1,1,3
73,2,3,2,3.41,4.12,1,2,3
74,1,4,1,5.41,6.08,1,1,4
75,1,3,1,4.7,5.46,1,1,3
76,1,4,2,2.87,3.51,2,2,4
77,1,3,1,6.94,7.58,1,1,3
78,2,3,2,3.53,4.13,1,2,3
79,1,4,1,3.07,3.7,1,1,4
80,2,3,2,2.68,3.24,1,2,3
81,2,3,1,2.4,3.02,2,1,3
