trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,4,2,4.2,5.96,2,2,4
2,1,3,1,4.61,5.83,1,1,3
3,2,4,3,5.33,6.68,2,1,4
4,2,3,4,2.14,4.82,2,1,3
5,2,3,2,2.18,3.39,1,2,3
6,1,3,3,3.04,3.86,1,1,3
7,1,4,1,3.2,4.14,1,1,4
8,2,4,2,3.55,4.36,1,2,4
9,1,3,1,2.88,3.63,1,1,3
10,1,4,4,2.81,3.68,1,1,4
11,2,4,1,2.49,3.25,2,1,4
12,1,4,3,3.21,4.08,2,2,4
13,1,4,1,2.74,3.43,1,1,4
14,1,4,3,2.36,3.22,2,2,4
15,1,3,1,3.28,4.03,1,1,3
16,2,4,2,2.85,3.73,1,2,4
17,1,3,1,2.57,3.37,1,1,3
18,1,4,2,2.75,3.53,2,2,4
19,1,4,1,2.26,3,1,1,4
20,2,4,1,3.9,4.66,2,1,4
21,2,4,2,3.15,3.94,1,2,4
22,2,4,2,3.04,3.75,1,2,4
23,1,4,4,6.25,9.7,1,1,4
24,2,4,1,2.61,3.35,2,1,4
25,2,4,2,3.1,3.78,1,2,4
26,2,4,3,5.5,6.98,2,1,4
27,2,4,1,2.17,2.98,2,1,4
28,1,4,2,2.65,3.37,2,2,4
29,1,4,1,3.45,4.13,1,1,4
30,1,3,,2.44,,4,2,3
31,2,3,1,2.22,2.98,2,1,3
32,1,4,1,3.14,3.91,1,1,4
33,1,3,3,5.8,9.36,1,1,3
34,2,4,1,3.72,4.41,2,1,4
35,2,4,1,3.01,3.97,2,1,4
36,1,3,2,3.26,3.6,2,2,3
37,1,3,2,2.61,3.22,2,2,3
38,2,3,2,4.22,4.94,1,2,3
39,2,3,2,2.7,3.39,1,2,3
40,2,4,2,3,4.21,1,2,4
41,1,4,2,2.47,3.3,2,2,4
42,2,4,,,,3,1,4
43,1,4,4,4.77,5.76,1,1,4
44,2,3,2,4.02,4.77,1,2,3
45,2,4,2,2.39,3.1,1,2,4
46,2,4,2,4.84,6,1,2,4
47,2,3,2,4.44,5.21,1,2,3
48,1,4,1,3.11,3.96,1,1,4
49,2,3,2,2.57,3.4,1,2,3
50,1,3,2,2.96,3.73,2,2,3
51,1,3,2,2.56,3.27,2,2,3
52,2,4,1,3.09,3.89,2,1,4
53,1,3,3,3.21,4.2,1,1,3
54,2,4,2,9.24,10.1,1,2,4
55,1,4,1,3.01,3.91,1,1,4
56,1,3,2,3.06,3.85,2,2,3
57,1,3,2,3.11,3.88,2,2,3
58,1,4,2,4.28,5.05,2,2,4
59,2,4,2,4.78,5.75,1,2,4
60,1,3,2,3.45,4.19,2,2,3
61,1,4,2,3.15,3.95,2,2,4
62,1,3,,,,3,2,3
63,2,4,1,3.75,4.51,2,1,4
64,2,3,2,3.77,4.52,1,2,3
65,1,4,1,2.87,3.63,1,1,4
66,1,4,2,3.5,4.25,2,2,4
67,1,3,2,2.81,3.54,2,2,3
68,1,3,1,3.07,3.86,1,1,3
69,1,4,2,2.81,3.78,2,2,4
70,1,4,1,3.08,4.16,1,1,4
71,1,4,1,2.97,3.75,1,1,4
72,1,4,1,2.17,2.81,1,1,4
73,2,4,2,3.43,4.16,1,2,4
74,1,4,1,2.65,3.41,1,1,4
75,1,4,1,3.56,4.25,1,1,4
76,2,3,1,3.78,4.53,2,1,3
77,2,3,2,3.1,4.06,1,2,3
78,1,4,1,4.38,5.13,1,1,4
79,2,3,1,2.76,3.58,2,1,3
80,2,4,1,3.2,3.91,2,1,4
81,2,4,2,5.3,6.05,1,2,4
82,2,3,2,3.47,4.46,1,2,3
83,1,4,2,2.81,3.57,2,2,4
