trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,4,,,,3,2,4
2,2,4,2,3.88,5.85,1,2,4
3,2,4,1,4.15,5.34,2,1,4
4,2,3,3,2.83,4.34,1,2,3
5,2,4,4,4.83,5.95,1,2,4
6,1,3,1,2.68,3.58,1,1,3
7,1,3,2,3.14,3.98,2,2,3
8,1,3,1,4.7,5.66,1,1,3
9,1,4,1,3.81,4.52,1,1,4
10,2,3,1,2.72,3.39,2,1,3
11,1,3,2,2.36,3.17,2,2,3
12,1,4,1,4.01,4.64,1,1,4
13,1,4,1,3.17,3.96,1,1,4
14,1,4,2,2.22,2.86,2,2,4
15,1,4,4,2.99,3.89,1,1,4
16,2,4,2,3.47,4.17,1,2,4
17,2,3,1,2.13,2.78,2,1,3
18,1,3,2,3.24,4.01,2,2,3
19,2,4,3,9.95,11.01,2,1,4
20,1,4,2,2.63,3.23,2,2,4
21,1,4,1,2.35,3.13,1,1,4
22,2,3,1,2.78,3.49,2,1,3
23,2,4,1,3.12,3.72,2,1,4
24,2,3,1,3.5,5.29,2,1,3
25,1,4,2,2.59,3.31,2,2,4
26,2,4,1,2.16,2.81,2,1,4
27,1,4,,,,3,2,4
28,1,4,1,2.69,3.34,1,1,4
29,2,4,1,2.94,3.56,2,1,4
30,2,4,2,3.28,3.89,1,2,4
31,2,4,1,3.08,3.74,2,1,4
32,1,3,2,3.65,4.31,2,2,3
33,1,3,1,3.07,3.77,1,1,3
34,2,3,2,3.76,4.49,1,2,3
35,2,3,1,4.14,4.83,2,1,3
36,2,4,1,3.17,4.08,2,1,4
37,2,3,2,2.45,3.18,1,2,3
38,2,3,1,2.09,2.66,2,1,3
39,2,4,1,3.93,4.66,2,1,4
40,2,4,1,2.23,2.94,2,1,4
41,2,4,1,2.3,2.94,2,1,4
42,2,4,2,3.19,3.81,1,2,4
43,1,3,1,3.15,3.76,1,1,3
44,2,4,1,2.18,2.96,2,1,4
45,2,3,2,2.29,2.99,1,2,3
46,1,3,1,3.47,4.13,1,1,3
47,1,4,1,2.13,2.79,1,1,4
48,2,3,1,2.28,2.87,2,1,3
49,2,3,2,2.28,2.91,1,2,3
50,2,4,2,3.65,6.65,1,2,4
51,2,3,1,3.39,4.2,2,1,3
52,1,3,1,2.5,3.13,1,1,3
53,2,3,2,3.3,4.07,1,2,3
54,2,3,1,2.41,3.11,2,1,3
55,2,3,2,3.1,3.77,1,2,3
56,1,4,2,2.4,3.14,2,2,4
57,2,3,1,2.76,3.5,2,1,3
58,1,4,1,2.63,3.23,1,1,4
59,2,3,1,2.41,3.18,2,1,3
60,2,4,2,2.26,3.02,1,2,4
61,2,4,2,3.63,4.37,1,2,4
62,2,3,1,2.29,2.94,2,1,3
63,2,3,1,2.38,3.07,2,1,3
64,1,4,1,2.4,3.1,1,1,4
65,2,3,2,2.14,3.05,1,2,3
66,2,3,1,2.58,3.31,2,1,3
67,1,4,2,2.65,3.39,2,2,4
68,2,4,3,9.75,10.61,2,1,4
69,1,4,2,3.01,3.69,2,2,4
70,2,3,4,7.3,8.29,2,1,3
71,1,3,1,3.73,4.43,1,1,3
72,2,3,,,,3,1,3
73,1,3,1,2.25,2.87,1,1,3
74,2,3,1,3.34,4.01,2,1,3
75,1,4,1,2.96,3.62,1,1,4
76,2,4,2,3.66,4.42,1,2,4
77,2,4,1,5.8,6.49,2,1,4
78,2,3,1,2.58,3.27,2,1,3
79,1,4,1,3.07,3.72,1,1,4
80,2,4,1,2.09,2.8,2,1,4
81,1,3,1,2.59,3.17,1,1,3
82,1,4,1,5.74,6.61,1,1,4
83,2,4,1,2.32,3.06,2,1,4
84,2,3,1,2.26,2.85,2,1,3
85,1,4,1,3.19,3.94,1,1,4
86,2,4,1,2.44,3.14,2,1,4
87,1,4,1,3.85,4.49,1,1,4
88,1,4,1,2.62,3.28,1,1,4
89,2,4,1,2.13,2.84,2,1,4
