trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,3,3,2.89,4.17,1,1,3
2,1,3,4,3.18,4.35,2,2,3
3,2,3,3,3.4,4.15,1,2,3
4,1,3,1,3.65,4.7,1,1,3
5,1,4,2,3.05,5.84,2,2,4
6,1,3,1,2.35,3.41,1,1,3
7,2,4,3,2.53,3.73,2,1,4
8,2,3,4,3.18,4.04,2,1,3
9,1,4,4,3.18,4.12,1,1,4
10,1,4,2,2.49,3.57,2,2,4
11,2,3,2,3.75,4.91,1,2,3
12,2,4,2,2.65,3.38,1,2,4
13,1,3,3,2.62,3.73,1,1,3
14,2,4,4,3.37,4.44,1,2,4
15,2,3,1,2.58,3.31,2,1,3
16,2,4,2,3.14,4.41,1,2,4
17,1,4,2,2.95,3.71,2,2,4
18,2,3,2,2.83,3.8,1,2,3
19,2,3,2,2.33,3.03,1,2,3
20,1,3,2,3.42,4.17,2,2,3
21,2,4,2,3.12,3.85,1,2,4
22,2,4,4,3.82,5.13,1,2,4
23,1,3,1,2.18,2.95,1,1,3
24,2,3,1,2.44,3.33,2,1,3
25,2,3,2,2.61,3.34,1,2,3
26,1,4,,3.33,,4,2,4
27,1,4,1,2.8,3.46,1,1,4
28,2,4,2,2.99,3.8,1,2,4
29,2,4,2,3.03,4.2,1,2,4
30,2,4,2,3.48,4.28,1,2,4
31,1,4,1,3.11,3.82,1,1,4
32,1,3,2,3.53,4.31,2,2,3
33,1,4,1,6.26,6.87,1,1,4
34,2,4,2,2.93,4.02,1,2,4
35,1,4,1,10.42,11.07,1,1,4
36,2,4,1,4.02,4.68,2,1,4
37,2,4,1,4.8,5.41,2,1,4
38,1,4,1,3.54,4.16,1,1,4
39,2,4,1,4.6,5.26,2,1,4
40,2,3,1,5,5.96,2,1,3
41,1,4,1,3.54,4.4,1,1,4
42,1,3,2,9.35,10.25,2,2,3
43,2,4,2,7.2,7.96,1,2,4
44,2,3,1,3.52,4.42,2,1,3
45,1,4,1,4.6,5.25,1,1,4
46,1,3,3,3.38,4.23,1,1,3
47,1,3,1,4.07,4.73,1,1,3
48,2,3,,,,3,1,3
49,1,4,1,7.36,8.34,1,1,4
50,1,3,1,3.94,4.85,1,1,3
51,2,4,,,,3,1,4
52,2,4,1,4.25,4.92,2,1,4
53,2,3,1,4.61,5.25,2,1,3
54,2,3,2,4.11,5.24,1,2,3
55,2,4,2,3.39,4.12,1,2,4
56,2,3,1,2.86,3.56,2,1,3
57,2,4,2,3.67,4.32,1,2,4
58,2,3,2,2.17,4.27,1,2,3
59,1,3,2,2.72,3.45,2,2,3
60,2,3,2,3.12,3.85,1,2,3
61,1,3,2,2.88,3.58,2,2,3
62,2,4,2,3.34,4,1,2,4
63,2,4,2,3.59,4.55,1,2,4
64,1,3,1,2.93,3.64,1,1,3
65,2,4,1,2.38,3.55,2,1,4
66,1,3,2,3.18,3.92,2,2,3
67,1,3,2,2.81,3.54,2,2,3
68,1,3,1,2.6,3.24,1,1,3
69,2,3,2,2.91,3.63,1,2,3
70,1,4,1,2.52,3.18,1,1,4
71,1,3,1,5.72,6.39,1,1,3
72,2,3,2,1.6,3.62,1,2,3
73,1,3,2,2.77,3.48,2,2,3
74,1,4,2,3.24,3.95,2,2,4
75,1,3,1,5.37,5.99,1,1,3
76,2,4,2,2.9,3.63,1,2,4
77,1,3,2,2.62,3.34,2,2,3
78,2,4,2,2.83,3.52,1,2,4
79,2,3,2,2.83,3.49,1,2,3
80,2,3,1,2.08,3.08,2,1,3
81,1,4,2,3.29,4.04,2,2,4
82,2,3,2,3.37,4.13,1,2,3
83,1,4,1,3.04,3.71,1,1,4
84,1,3,2,3.51,4.22,2,2,3
85,1,4,2,2.91,5.03,2,2,4
86,2,3,2,1.68,4.21,1,2,3
87,2,4,2,3.06,3.77,1,2,4
88,1,3,1,3.53,4.32,1,1,3
89,2,3,,,,3,1,3
90,1,4,1,6.71,7.35,1,1,4
91,1,4,1,3.98,4.65,1,1,4
92,2,4,2,2.49,5.24,1,2,4
93,2,4,2,3.15,3.8,1,2,4
94,1,4,2,2.86,3.59,2,2,4
95,2,3,2,2.41,3.28,1,2,3
96,1,4,2,3.53,4.23,2,2,4
97,1,4,1,2.26,2.92,1,1,4
98,1,3,2,2.6,3.34,2,2,3
99,1,4,2,3.04,3.78,2,2,4
100,1,4,2,10.29,11.03,2,2,4
101,1,4,2,2.04,3.28,2,2,4
102,2,4,1,2.47,3.19,2,1,4
103,2,3,2,3.4,4.13,1,2,3
104,1,3,2,2.41,3.13,2,2,3
