trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,3,1,10.18,11.63,2,1,3
2,1,3,4,3.03,4.1,2,2,3
3,2,4,3,5.58,6.8,2,1,4
4,2,4,2,10.28,11.95,1,2,4
5,2,4,2,3.01,3.8,1,2,4
6,1,4,4,3.7,4.79,1,1,4
7,2,3,3,9.6,10.49,1,2,3
8,2,3,3,3.11,5.63,1,2,3
9,2,3,1,8.72,9.86,2,1,3
10,2,3,3,5.75,6.49,1,2,3
11,1,3,,3.09,,4,2,3
12,1,3,2,2.78,3.91,2,2,3
13,2,3,,,,3,1,3
14,2,3,3,4.09,4.86,1,2,3
15,2,3,1,2.32,3.43,2,1,3
16,1,4,2,2.47,3.3,2,2,4
17,2,3,3,3.97,6.17,1,2,3
18,2,4,4,8.13,9.31,1,2,4
19,1,3,,4.02,,4,2,3
20,2,3,1,2.61,3.54,2,1,3
21,1,3,2,2.13,3.21,2,2,3
22,2,4,,,,3,1,4
23,2,4,,,,3,1,4
24,1,3,1,2.74,3.56,1,1,3
25,2,3,2,2.1,3.08,1,2,3
26,2,4,2,3.47,4.3,1,2,4
27,1,4,1,3.48,4.31,1,1,4
28,2,4,2,4.61,5.27,1,2,4
29,1,3,3,2.97,3.84,1,1,3
30,2,3,3,3.95,4.7,1,2,3
31,1,4,4,7.08,8.09,1,1,4
32,1,4,2,3.02,3.78,2,2,4
33,2,4,2,4.43,5.15,1,2,4
34,1,3,1,2.89,3.76,1,1,3
35,2,3,2,5.37,6.17,1,2,3
36,1,3,2,1.98,2.73,2,2,3
37,2,3,,,,3,1,3
38,1,3,2,6.12,6.93,2,2,3
39,1,3,1,4.97,5.79,1,1,3
40,2,3,3,2.94,3.88,1,2,3
41,1,3,1,6.87,7.66,1,1,3
42,1,3,2,3.2,4.13,2,2,3
43,1,4,1,2.07,2.88,1,1,4
44,2,4,2,4.33,5.11,1,2,4
45,1,4,4,7.23,8.36,1,1,4
46,2,3,,,,3,1,3
47,2,3,1,5.11,5.91,2,1,3
48,1,4,1,2.79,3.49,1,1,4
49,1,3,1,3.71,4.41,1,1,3
50,1,4,2,2.32,3.18,2,2,4
51,2,4,1,3.88,4.64,2,1,4
52,1,3,3,3.67,4.86,1,1,3
53,2,3,1,4.96,5.7,2,1,3
54,2,4,3,5.44,6.42,2,1,4
55,1,3,1,2.08,2.81,1,1,3
56,2,4,2,2.29,2.99,1,2,4
57,2,4,1,2.38,3.07,2,1,4
58,2,3,1,3.61,4.28,2,1,3
59,2,4,,,,3,1,4
60,1,4,4,5.74,6.67,1,1,4
61,2,4,1,3.91,4.6,2,1,4
62,1,4,2,4.01,4.85,2,2,4
63,2,3,3,3.66,4.73,1,2,3
64,2,3,1,2.86,3.61,2,1,3
65,2,3,,,,3,1,3
66,2,3,,,,3,1,3
67,2,4,3,3.58,4.52,2,1,4
68,2,3,4,3.26,4.33,2,1,3
69,2,4,,,,3,1,4
70,1,3,1,2.38,3.45,1,1,3
71,2,3,2,2.7,3.03,1,2,3
72,2,3,2,4.45,5.22,1,2,3
73,1,4,2,3.56,4.33,2,2,4
74,2,4,1,3.97,4.77,2,1,4
75,2,3,4,8.39,9.53,2,1,3
76,1,3,2,3.21,3.97,2,2,3
77,2,4,1,3.26,3.98,2,1,4
78,2,4,2,3.39,4.24,1,2,4
79,2,4,,,,3,1,4
80,1,4,2,2.92,3.76,2,2,4
81,1,4,1,2.76,3.58,1,1,4
82,1,3,1,8.47,9.13,1,1,3
83,2,3,1,5.39,6.05,2,1,3
84,2,3,1,2.49,3.34,2,1,3
85,2,4,2,2.56,3.34,1,2,4
86,1,4,1,3.87,4.85,1,1,4
87,1,3,1,3.07,3.87,1,1,3
88,1,4,1,4.72,5.44,1,1,4
89,1,4,1,3.62,4.33,1,1,4
90,2,4,2,2.4,3.29,1,2,4
91,1,4,1,3.08,3.75,1,1,4
92,1,4,3,7.15,8.18,2,2,4
93,1,4,1,2.95,3.65,1,1,4
94,2,4,2,2.56,3.35,1,2,4
95,2,3,2,2.06,2.85,1,2,3
96,2,4,4,3.75,5.2,1,2,4
97,2,3,1,4.63,5.36,2,1,3
98,1,3,2,3.46,4.28,2,2,3
99,2,4,2,2.75,3.6,1,2,4
100,2,4,2,3.16,3.93,1,2,4
101,2,3,1,3.11,3.99,2,1,3
102,1,3,2,3.07,3.93,2,2,3
103,1,4,2,3.29,4.07,2,2,4
104,2,3,1,2.91,3.64,2,1,3
105,1,3,3,4.7,5.85,1,1,3
106,1,3,1,3.55,4.52,1,1,3
107,1,3,2,2.5,3.24,2,2,3
108,1,4,2,2.37,3.09,2,2,4
109,1,3,,,,3,2,3
110,1,3,2,3.58,4.35,2,2,3
111,1,3,2,2.5,3.18,2,2,3
112,2,4,1,2.9,3.69,2,1,4
113,1,4,1,4.28,4.93,1,1,4
