trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,2,3,3,2.31,3.1,1,2,3
2,2,3,1,3.27,4.01,2,1,3
3,2,4,2,3.38,4.13,1,2,4
4,1,3,1,3.36,3.96,1,1,3
5,2,3,2,2.85,3.43,1,2,3
6,1,3,2,2.37,2.97,2,2,3
7,1,4,4,5.03,5.89,1,1,4
8,2,4,2,2.51,3.09,1,2,4
9,1,3,2,3.23,3.8,2,2,3
10,2,3,2,2.78,3.33,1,2,3
11,1,3,1,2.67,3.3,1,1,3
12,2,3,2,1.6,3.57,1,2,3
13,2,4,3,7.62,8.35,2,1,4
14,2,3,1,3.99,4.65,2,1,3
15,2,4,2,4.05,4.94,1,2,4
16,2,3,2,2.15,2.7,1,2,3
17,2,3,2,3.59,4.17,1,2,3
18,1,4,1,2.25,3.86,1,1,4
19,2,4,1,2.32,2.91,2,1,4
20,1,4,1,5.43,6.07,1,1,4
21,1,3,2,1.64,4.2,2,2,3
22,2,4,1,7.36,7.98,2,1,4
23,2,4,2,2.69,3.26,1,2,4
24,1,3,1,2.53,3.07,1,1,3
25,2,4,2,3.69,4.33,1,2,4
26,2,3,1,2.4,3,2,1,3
27,2,3,2,1.62,3.27,1,2,3
28,1,3,1,3.92,4.59,1,1,3
29,1,4,2,2.47,3.53,2,2,4
30,1,3,1,3.87,4.51,1,1,3
31,1,4,1,2.2,3.33,1,1,4
32,1,3,1,2.73,3.67,1,1,3
33,2,3,2,2.93,3.75,1,2,3
34,2,4,2,4.69,5.52,1,2,4
35,2,3,2,6.25,7.1,1,2,3
36,1,4,1,6.57,7.54,1,1,4
37,2,3,1,2.57,3.4,2,1,3
38,2,4,2,3.54,4.33,1,2,4
39,2,4,1,2.06,2.83,2,1,4
40,1,4,1,3.96,4.79,1,1,4
41,1,4,2,2.96,3.75,2,2,4
42,1,3,1,2.15,2.98,1,1,3
43,1,4,1,2.05,2.84,1,1,4
44,2,4,2,3.12,3.95,1,2,4
45,2,4,2,4.65,5.51,1,2,4
46,2,3,1,2.59,3.32,2,1,3
47,1,4,1,2.81,3.7,1,1,4
48,2,3,2,8.64,9.74,1,2,3
49,2,4,2,4.02,4.95,1,2,4
50,2,3,2,4.24,5.15,1,2,3
51,1,3,1,2.84,3.62,1,1,3
52,1,4,2,2.65,3.41,2,2,4
53,1,4,1,2.84,3.87,1,1,4
54,2,3,2,2.74,3.54,1,2,3
55,1,3,1,2.22,3.03,1,1,3
56,2,4,1,1.97,2.72,2,1,4
57,2,4,2,2.78,3.61,1,2,4
58,2,3,1,3.31,4.1,2,1,3
59,1,4,4,6.47,10.21,1,1,4
60,2,3,2,4.17,5.02,1,2,3
61,1,4,1,6.6,7.44,1,1,4
62,2,4,2,2.21,3.02,1,2,4
63,1,4,1,1.78,3.01,1,1,4
64,1,3,1,7.75,8.51,1,1,3
65,1,3,1,2.59,3.34,1,1,3
66,2,3,,1.74,,4,1,3
67,1,4,1,5.59,6.4,1,1,4
68,2,4,2,6.39,7.25,1,2,4
69,1,3,1,9.51,10.39,1,1,3
70,1,3,1,2.9,3.83,1,1,3
71,1,3,1,7.78,8.61,1,1,3
72,1,3,1,2.28,3.11,1,1,3
73,2,4,,1.98,,4,1,4
74,1,3,1,6.89,7.63,1,1,3
75,1,4,1,2.95,6.95,1,1,4
76,1,4,1,3.23,4,1,1,4
77,2,3,,3.48,,4,1,3
78,2,4,1,2.91,3.7,2,1,4
79,1,3,,2.79,,4,2,3
80,1,4,,4.42,,4,2,4
81,1,3,1,7.8,8.92,1,1,3
82,1,3,1,9.89,10.98,1,1,3
83,2,4,2,2.8,3.96,1,2,4
84,1,3,1,1.64,3.7,1,1,3
85,2,4,2,3.01,3.95,1,2,4
86,2,3,1,2.28,3.08,2,1,3
87,1,4,1,5.7,6.57,1,1,4
88,2,4,2,10.36,11.24,1,2,4
89,2,3,2,9.76,10.75,1,2,3
90,1,3,1,2.88,3.81,1,1,3
91,2,4,2,8.51,9.33,1,2,4
92,1,3,1,2.44,3.36,1,1,3
93,1,4,1,5.59,6.9,1,1,4
94,1,3,1,4.04,4.91,1,1,3
95,2,3,2,3.82,4.76,1,2,3
96,1,4,1,2.3,3.14,1,1,4
97,1,4,1,7.06,7.85,1,1,4
98,2,3,1,2.9,3.65,2,1,3
99,2,3,2,3.34,4.2,1,2,3
100,2,3,2,3.66,4.5,1,2,3
101,1,3,1,3,3.79,1,1,3
102,2,4,2,3.15,3.97,1,2,4
103,1,4,1,2.66,3.5,1,1,4
104,1,4,1,3.05,3.87,1,1,4
105,1,4,1,2.52,3.32,1,1,4
