trial,correct_p1,correct_p2,chosen_arm,reaction_time,arm_response_time,trial_outcome,irrelevant_stimuli_p1,irrelevant_stimuli_p2
1,1,3,2,3.71,4.91,2,2,3
2,2,3,3,2.03,2.83,1,2,3
3,2,4,4,3.99,4.86,1,2,4
4,2,3,1,2.11,2.86,2,1,3
5,1,4,4,3.78,4.34,1,1,4
6,2,4,2,3.4,4.03,1,2,4
7,1,3,4,3.07,3.67,2,2,3
8,1,4,3,2.91,3.56,2,2,4
9,2,4,4,2.57,3.58,1,2,4
10,2,3,2,3.38,4.01,1,2,3
11,1,3,4,2.44,3.02,2,2,3
12,2,3,3,2.79,3.36,1,2,3
13,1,3,4,2.86,3.84,2,2,3
14,1,4,1,2.87,3.47,1,1,4
15,2,4,3,2.36,3.02,2,1,4
16,2,3,3,4.63,5.2,1,2,3
17,2,3,4,2.43,3.39,2,1,3
18,1,3,2,4.18,4.77,2,2,3
19,2,3,4,3.05,3.9,2,1,3
20,1,3,1,7.39,7.96,1,1,3
21,2,4,3,7.78,8.43,2,1,4
22,1,4,3,3.59,4.2,2,2,4
23,1,3,4,3.42,3.99,2,2,3
24,2,3,2,2.76,3.29,1,2,3
25,2,4,3,3.56,4.21,2,1,4
26,1,3,4,4.29,5.05,2,2,3
27,1,4,4,8.19,9.15,1,1,4
28,1,3,4,2.24,2.8,2,2,3
29,2,4,1,3.99,4.61,2,1,4
30,1,3,3,3.26,4.16,1,1,3
31,1,3,4,3.24,4.15,2,2,3
32,1,4,4,2.97,3.56,1,1,4
33,2,4,3,2.31,2.84,2,1,4
34,1,3,3,3.73,4.37,1,1,3
35,1,4,4,2.39,2.99,1,1,4
36,2,3,4,2.87,3.42,2,1,3
37,1,3,4,2.84,3.4,2,2,3
38,1,4,4,3.24,4.19,1,1,4
39,2,4,4,3.52,4.6,1,2,4
40,2,4,4,2.94,3.54,1,2,4
41,1,4,4,2.48,3.6,1,1,4
42,1,4,4,2.66,3.57,1,1,4
43,2,4,4,3.12,3.68,1,2,4
44,2,4,4,2.96,3.61,1,2,4
45,1,4,4,2.98,3.93,1,1,4
46,1,3,4,2.62,3.61,2,2,3
47,1,3,3,2.61,3.21,1,1,3
48,1,4,4,2.76,3.69,1,1,4
49,1,4,4,3.57,4.47,1,1,4
50,2,4,4,3.49,4.11,1,2,4
51,1,4,3,2.91,3.54,2,2,4
52,1,3,1,3.02,3.89,1,1,3
53,1,3,2,2.86,3.46,2,2,3
54,1,4,4,7.62,8.26,1,1,4
55,1,3,3,4.05,4.62,1,1,3
56,1,4,1,2.43,3.21,1,1,4
57,1,3,3,7.38,7.95,1,1,3
58,2,4,4,2.09,2.64,1,2,4
59,1,3,1,2.39,2.97,1,1,3
60,2,4,1,5.18,5.69,2,1,4
61,2,4,2,2.14,2.74,1,2,4
62,2,4,2,4.62,5.27,1,2,4
63,2,3,2,9.57,10.2,1,2,3
64,2,3,3,6.44,7.02,1,2,3
65,2,3,,,,3,1,3
66,2,3,2,6.2,6.78,1,2,3
67,2,3,4,2.18,2.79,2,1,3
68,2,3,2,5.55,6.2,1,2,3
69,1,3,3,6.1,6.78,1,1,3
70,1,4,1,3.24,3.84,1,1,4
71,2,4,1,2.51,3.22,2,1,4
72,1,3,4,4,4.63,2,2,3
73,2,3,1,3.98,4.59,2,1,3
74,2,3,2,3.85,4.49,1,2,3
75,1,4,3,5.31,5.9,2,2,4
76,2,4,4,4.08,4.7,1,2,4
77,1,4,4,2.09,2.67,1,1,4
78,1,3,1,2.33,2.9,1,1,3
79,2,3,3,7.87,8.49,1,2,3
80,2,3,2,3.11,3.68,1,2,3
81,1,3,3,2.29,2.89,1,1,3
82,2,4,1,2.65,3.23,2,1,4
83,2,4,2,4.81,5.39,1,2,4
84,1,4,1,3.62,4.25,1,1,4
85,1,4,3,2.49,3.06,2,2,4
86,1,3,4,2.22,2.81,2,2,3
87,1,4,2,3.42,4.06,2,2,4
